Time,RSRP,RSRQ,RSSI,Average MCS Index,Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Num of TBs,BLER,Average TB Size,Avg RB count,Intermediate KPI
2017-11-27 14:21:37.85,-93.4,-25.4,-34.4,17.5,149,1,0.0,58.6,41.4,0.0,872,9.7,4120,96,36339
2017-11-27 14:21:37.535,-92.5,-28.7,-30.6,17.5,149,1,0.0,58.6,41.4,0.0,872,9.7,4120,96,36339
2017-11-27 14:21:37.590,-92.5,-28.7,-30.6,17.5,128,1,0.0,58.6,41.4,0.0,872,9.7,4120,96,36339
2017-11-27 14:21:37.595,-92.5,-28.7,-30.6,18.9,128,1,0.0,28.5,71.5,0.0,656,10.5,4480,94,36339
2017-11-27 14:21:38.70,-91.7,-25.5,-28.9,18.9,128,1,0.0,28.5,71.5,0.0,656,10.5,4480,94,36339
2017-11-27 14:21:38.90,-91.7,-25.5,-28.9,18.9,54,0,0.0,28.5,71.5,0.0,656,10.5,4480,94,36339
2017-11-27 14:21:38.100,-91.7,-25.5,-28.9,20.2,54,0,0.0,27.5,72.5,0.0,255,2.4,4910,93,36339
2017-11-27 14:21:38.350,-91.7,-25.5,-28.9,20.2,54,0,0.0,27.5,72.5,0.0,255,2.4,4910,93,40591
2017-11-27 14:21:38.595,-91.7,-25.5,-28.9,20.2,131,2,0.0,27.5,72.5,0.0,255,2.4,4910,93,40591
2017-11-27 14:21:38.600,-92.0,-17.3,-31.0,20.2,131,2,0.0,27.5,72.5,0.0,255,2.4,4910,93,40591
2017-11-27 14:21:38.600,-92.0,-17.3,-31.0,17.3,131,2,0.3,59.5,40.2,0.0,972,10.1,3994,95,40591
2017-11-27 14:21:39.90,-93.7,-10.4,-38.3,17.3,131,2,0.3,59.5,40.2,0.0,972,10.1,3994,95,40591
2017-11-27 14:21:39.105,-93.7,-10.4,-38.3,17.3,141,1,0.3,59.5,40.2,0.0,972,10.1,3994,95,40591
2017-11-27 14:21:39.115,-93.7,-10.4,-38.3,18.9,141,1,0.0,39.2,60.8,0.0,725,9.4,4547,95,40591
2017-11-27 14:21:39.600,-94.0,-24.9,-37.7,18.9,141,1,0.0,39.2,60.8,0.0,725,9.4,4547,95,40591
2017-11-27 14:21:39.605,-94.0,-24.9,-37.7,18.9,248,4,0.0,39.2,60.8,0.0,725,9.4,4547,95,40591
2017-11-27 14:21:39.620,-94.0,-24.9,-37.7,18.9,248,4,0.1,38.9,61.1,0.0,1099,8.6,4588,96,40591
2017-11-27 14:21:40.100,-93.3,-13.0,-36.4,18.9,248,4,0.1,38.9,61.1,0.0,1099,8.6,4588,96,40591
2017-11-27 14:21:40.110,-93.3,-13.0,-36.4,18.9,211,1,0.1,38.9,61.1,0.0,1099,8.6,4588,96,40591
2017-11-27 14:21:40.125,-93.3,-13.0,-36.4,20.8,211,1,0.0,13.3,86.7,0.0,825,13.6,5086,93,40591
2017-11-27 14:21:40.355,-93.3,-13.0,-36.4,20.8,211,1,0.0,13.3,86.7,0.0,825,13.6,5086,93,41409
2017-11-27 14:21:40.495,-94.1,-26.0,-31.7,20.8,211,1,0.0,13.3,86.7,0.0,825,13.6,5086,93,41409
2017-11-27 14:21:40.510,-94.1,-26.0,-31.7,20.8,166,7,0.0,13.3,86.7,0.0,825,13.6,5086,93,41409
2017-11-27 14:21:40.640,-94.1,-26.0,-31.7,13.1,166,7,31.8,42.0,26.2,0.0,902,11.6,2860,94,41409
2017-11-27 14:21:41.130,-93.7,-23.5,-37.3,13.1,166,7,31.8,42.0,26.2,0.0,902,11.6,2860,94,41409
2017-11-27 14:21:41.135,-93.7,-23.5,-37.3,13.1,200,3,31.8,42.0,26.2,0.0,902,11.6,2860,94,41409
2017-11-27 14:21:41.150,-93.7,-23.5,-37.3,17.1,200,3,7.7,39.5,52.8,0.0,1008,7.5,4022,96,41409
2017-11-27 14:21:41.635,-93.4,-25.2,-33.9,17.1,200,3,7.7,39.5,52.8,0.0,1008,7.5,4022,96,41409
2017-11-27 14:21:41.645,-93.4,-25.2,-33.9,17.1,149,0,7.7,39.5,52.8,0.0,1008,7.5,4022,96,41409
2017-11-27 14:21:41.660,-93.4,-25.2,-33.9,18.2,149,0,0.0,34.2,65.8,0.0,796,8.3,4314,96,41409
2017-11-27 14:21:42.145,-93.4,-25.2,-33.9,18.2,199,1,0.0,34.2,65.8,0.0,796,8.3,4314,96,41409
2017-11-27 14:21:42.150,-93.7,-24.2,-37.5,18.2,199,1,0.0,34.2,65.8,0.0,796,8.3,4314,96,41409
2017-11-27 14:21:42.170,-93.7,-24.2,-37.5,17.1,199,1,5.2,51.7,43.1,0.0,1167,10.2,4079,96,41409
2017-11-27 14:21:42.360,-93.7,-24.2,-37.5,17.1,199,1,5.2,51.7,43.1,0.0,1167,10.2,4079,96,40583
2017-11-27 14:21:42.665,-95.2,-25.7,-42.9,17.1,199,1,5.2,51.7,43.1,0.0,1167,10.2,4079,96,40583
2017-11-27 14:21:42.670,-95.2,-25.7,-42.9,17.1,192,0,5.2,51.7,43.1,0.0,1167,10.2,4079,96,40583
2017-11-27 14:21:42.670,-95.2,-25.7,-42.9,17.4,192,0,3.5,49.1,47.4,0.0,966,9.0,4177,97,40583
2017-11-27 14:21:43.165,-95.2,-25.7,-42.9,17.4,180,7,3.5,49.1,47.4,0.0,966,9.0,4177,97,40583
2017-11-27 14:21:43.175,-94.1,-24.3,-36.5,17.4,180,7,3.5,49.1,47.4,0.0,966,9.0,4177,97,40583
2017-11-27 14:21:43.175,-94.1,-24.3,-36.5,15.9,180,7,0.0,71.2,28.8,0.0,1286,10.9,3599,96,40583
2017-11-27 14:21:43.450,-95.0,-26.6,-40.6,15.9,180,7,0.0,71.2,28.8,0.0,1286,10.9,3599,96,40583
2017-11-27 14:21:43.940,-95.0,-26.6,-40.6,14.9,180,7,8.4,65.3,26.3,0.0,453,13.0,3435,96,40583
2017-11-27 14:21:43.940,-95.0,-26.6,-40.6,14.9,83,4,8.4,65.3,26.3,0.0,453,13.0,3435,96,40583
2017-11-27 14:21:44.365,-94.4,-26.2,-39.8,14.9,83,4,8.4,65.3,26.3,0.0,453,13.0,3435,96,40583
2017-11-27 14:21:44.370,-94.4,-26.2,-39.8,14.9,83,4,8.4,65.3,26.3,0.0,453,13.0,3435,96,40442
2017-11-27 14:21:44.430,-94.4,-26.2,-39.8,14.9,68,4,8.4,65.3,26.3,0.0,453,13.0,3435,96,40442
2017-11-27 14:21:44.440,-94.4,-26.2,-39.8,17.0,68,4,0.0,58.4,41.6,0.0,449,5.3,4076,97,40442
2017-11-27 14:21:44.895,-93.7,-24.4,-39.9,17.0,68,4,0.0,58.4,41.6,0.0,449,5.3,4076,97,40442
2017-11-27 14:21:44.910,-93.7,-24.4,-39.9,17.0,105,3,0.0,58.4,41.6,0.0,449,5.3,4076,97,40442
2017-11-27 14:21:44.955,-93.7,-24.4,-39.9,19.2,105,3,0.0,40.1,59.9,0.0,489,7.4,4771,97,40442
2017-11-27 14:21:45.440,-95.0,-25.4,-41.6,19.2,105,3,0.0,40.1,59.9,0.0,489,7.4,4771,97,40442
2017-11-27 14:21:45.455,-95.0,-25.4,-41.6,19.2,156,3,0.0,40.1,59.9,0.0,489,7.4,4771,97,40442
2017-11-27 14:21:45.465,-95.0,-25.4,-41.6,17.8,156,3,0.0,39.8,60.2,0.0,754,9.8,4237,97,40442
2017-11-27 14:21:45.955,-95.0,-25.4,-41.6,17.8,195,5,0.0,39.8,60.2,0.0,754,9.8,4237,97,40442
2017-11-27 14:21:45.970,-95.1,-25.2,-43.2,17.8,195,5,0.0,39.8,60.2,0.0,754,9.8,4237,97,40442
2017-11-27 14:21:45.970,-95.1,-25.2,-43.2,18.8,195,5,0.0,34.8,65.2,0.0,877,7.6,4560,97,40442
2017-11-27 14:21:46.365,-95.1,-25.2,-43.2,18.8,195,5,0.0,34.8,65.2,0.0,877,7.6,4560,97,45277
2017-11-27 14:21:46.455,-95.6,-24.7,-46.1,18.8,195,5,0.0,34.8,65.2,0.0,877,7.6,4560,97,45277
2017-11-27 14:21:46.460,-95.6,-24.7,-46.1,18.8,265,21,0.0,34.8,65.2,0.0,877,7.6,4560,97,45277
2017-11-27 14:21:46.475,-95.6,-24.7,-46.1,17.4,265,21,0.1,57.9,42.1,0.0,1455,10.9,4075,95,45277
2017-11-27 14:21:46.950,-95.6,-24.5,-45.5,17.4,265,21,0.1,57.9,42.1,0.0,1455,10.9,4075,95,45277
2017-11-27 14:21:46.965,-95.6,-24.5,-45.5,17.4,188,4,0.1,57.9,42.1,0.0,1455,10.9,4075,95,45277
2017-11-27 14:21:46.975,-95.6,-24.5,-45.5,15.6,188,4,3.5,69.2,27.3,0.0,1116,8.0,3491,94,45277
2017-11-27 14:21:47.470,-95.6,-24.5,-45.5,15.6,310,24,3.5,69.2,27.3,0.0,1116,8.0,3491,94,45277
2017-11-27 14:21:47.470,-93.8,-25.0,-36.9,15.6,310,24,3.5,69.2,27.3,0.0,1116,8.0,3491,94,45277
2017-11-27 14:21:47.480,-93.8,-25.0,-36.9,15.7,310,24,0.0,71.9,28.1,0.0,2092,11.0,3493,95,45277
2017-11-27 14:21:47.965,-93.8,-25.0,-36.9,15.7,200,11,0.0,71.9,28.1,0.0,2092,11.0,3493,95,45277
2017-11-27 14:21:47.980,-94.5,-19.9,-40.2,15.7,200,11,0.0,71.9,28.1,0.0,2092,11.0,3493,95,45277
2017-11-27 14:21:47.980,-94.5,-19.9,-40.2,16.7,200,11,2.7,54.7,42.6,0.0,1394,6.6,3830,95,45277
2017-11-27 14:21:48.375,-94.5,-19.9,-40.2,16.7,200,11,2.7,54.7,42.6,0.0,1394,6.6,3830,95,44524
2017-11-27 14:21:48.455,-93.8,-25.2,-39.3,16.7,200,11,2.7,54.7,42.6,0.0,1394,6.6,3830,95,44524
2017-11-27 14:21:48.480,-93.8,-25.2,-39.3,16.7,210,4,2.7,54.7,42.6,0.0,1394,6.6,3830,95,44524
2017-11-27 14:21:48.490,-93.8,-25.2,-39.3,17.3,210,4,0.0,59.4,40.6,0.0,1304,8.8,4094,96,44524
2017-11-27 14:21:48.980,-94.5,-26.0,-39.1,17.3,210,4,0.0,59.4,40.6,0.0,1304,8.8,4094,96,44524
2017-11-27 14:21:48.985,-94.5,-26.0,-39.1,17.3,196,18,0.0,59.4,40.6,0.0,1304,8.8,4094,96,44524
2017-11-27 14:21:48.990,-94.5,-26.0,-39.1,16.1,196,18,2.6,61.3,36.2,0.0,1253,11.2,3688,96,44524
2017-11-27 14:21:49.490,-94.5,-26.0,-39.1,16.1,109,16,2.6,61.3,36.2,0.0,1253,11.2,3688,96,44524
2017-11-27 14:21:49.495,-95.3,-27.2,-42.8,16.1,109,16,2.6,61.3,36.2,0.0,1253,11.2,3688,96,44524
2017-11-27 14:21:49.495,-95.3,-27.2,-42.8,15.1,109,16,0.0,88.0,12.0,0.0,673,7.4,3367,96,44524
2017-11-27 14:21:49.990,-95.2,-26.8,-41.0,15.1,109,16,0.0,88.0,12.0,0.0,673,7.4,3367,96,44524
2017-11-27 14:21:50.0,-95.2,-26.8,-41.0,15.1,185,8,0.0,88.0,12.0,0.0,673,7.4,3367,96,44524
2017-11-27 14:21:50.0,-95.2,-26.8,-41.0,16.9,185,8,0.5,54.7,44.8,0.0,1143,9.8,3937,97,44524
2017-11-27 14:21:50.375,-95.2,-26.8,-41.0,16.9,185,8,0.5,54.7,44.8,0.0,1143,9.8,3937,97,45590
2017-11-27 14:21:50.495,-95.4,-25.4,-42.2,16.9,185,8,0.5,54.7,44.8,0.0,1143,9.8,3937,97,45590
2017-11-27 14:21:50.505,-95.4,-25.4,-42.2,16.3,185,8,0.0,69.8,30.2,0.0,1358,9.6,3827,97,45590
2017-11-27 14:21:50.505,-95.4,-25.4,-42.2,16.3,226,3,0.0,69.8,30.2,0.0,1358,9.6,3827,97,45590
2017-11-27 14:21:50.990,-95.4,-25.4,-42.2,16.3,254,39,0.0,69.8,30.2,0.0,1358,9.6,3827,97,45590
2017-11-27 14:21:50.995,-95.6,-25.6,-43.5,16.3,254,39,0.0,69.8,30.2,0.0,1358,9.6,3827,97,45590
2017-11-27 14:21:51.5,-95.6,-25.6,-43.5,15.7,254,39,0.0,72.5,27.5,0.0,1683,9.1,3549,95,45590
2017-11-27 14:21:51.470,-94.6,-25.3,-39.3,15.7,254,39,0.0,72.5,27.5,0.0,1683,9.1,3549,95,45590
2017-11-27 14:21:51.485,-94.6,-25.3,-39.3,15.7,219,16,0.0,72.5,27.5,0.0,1683,9.1,3549,95,45590
2017-11-27 14:21:51.505,-94.6,-25.3,-39.3,18.1,219,16,0.0,41.9,58.1,0.0,1359,8.9,4301,95,45590
2017-11-27 14:21:51.925,-96.1,-23.4,-45.7,18.1,219,16,0.0,41.9,58.1,0.0,1359,8.9,4301,95,45590
2017-11-27 14:21:51.935,-96.1,-23.4,-45.7,18.1,199,4,0.0,41.9,58.1,0.0,1359,8.9,4301,95,45590
2017-11-27 14:21:52.80,-96.1,-23.4,-45.7,16.3,199,4,0.0,66.1,33.9,0.0,1190,9.4,3730,97,45590
2017-11-27 14:21:52.380,-96.1,-23.4,-45.7,16.3,199,4,0.0,66.1,33.9,0.0,1190,9.4,3730,97,35945
2017-11-27 14:21:52.570,-96.1,-23.4,-45.7,16.3,141,4,0.0,66.1,33.9,0.0,1190,9.4,3730,97,35945
2017-11-27 14:21:52.580,-95.6,-22.7,-43.1,16.3,141,4,0.0,66.1,33.9,0.0,1190,9.4,3730,97,35945
2017-11-27 14:21:52.585,-95.6,-22.7,-43.1,15.8,141,4,0.0,66.2,33.8,0.0,878,8.3,3550,95,35945
2017-11-27 14:21:53.85,-95.4,-21.4,-43.7,15.8,141,4,0.0,66.2,33.8,0.0,878,8.3,3550,95,35945
2017-11-27 14:21:53.90,-95.4,-21.4,-43.7,15.8,215,17,0.0,66.2,33.8,0.0,878,8.3,3550,95,35945
2017-11-27 14:21:53.90,-95.4,-21.4,-43.7,14.1,215,17,8.2,79.5,12.3,0.0,1250,9.1,3095,96,35945
2017-11-27 14:21:53.570,-96.2,-26.3,-45.1,14.1,215,17,8.2,79.5,12.3,0.0,1250,9.1,3095,96,35945
2017-11-27 14:21:53.615,-96.2,-26.3,-45.1,14.1,153,2,8.2,79.5,12.3,0.0,1250,9.1,3095,96,35945
2017-11-27 14:21:53.615,-96.2,-26.3,-45.1,14.6,153,2,3.3,75.3,21.4,0.0,795,10.7,3154,94,35945
2017-11-27 14:21:54.95,-94.8,-24.1,-41.6,14.6,153,2,3.3,75.3,21.4,0.0,795,10.7,3154,94,35945
2017-11-27 14:21:54.100,-94.8,-24.1,-41.6,14.6,110,2,3.3,75.3,21.4,0.0,795,10.7,3154,94,35945
2017-11-27 14:21:54.120,-94.8,-24.1,-41.6,15.8,110,2,0.0,61.4,38.6,0.0,828,8.9,3518,96,35945
2017-11-27 14:21:54.380,-94.8,-24.1,-41.6,15.8,110,2,0.0,61.4,38.6,0.0,828,8.9,3518,96,39738
2017-11-27 14:21:54.605,-96.1,-13.3,-47.5,15.8,110,2,0.0,61.4,38.6,0.0,828,8.9,3518,96,39738
2017-11-27 14:21:54.610,-96.1,-13.3,-47.5,15.8,150,9,0.0,61.4,38.6,0.0,828,8.9,3518,96,39738
2017-11-27 14:21:54.630,-96.1,-13.3,-47.5,17.6,150,9,0.0,50.4,49.6,0.0,770,11.2,4126,95,39738
2017-11-27 14:21:55.105,-95.6,-24.6,-44.2,17.6,150,9,0.0,50.4,49.6,0.0,770,11.2,4126,95,39738
2017-11-27 14:21:55.135,-95.6,-24.6,-44.2,17.6,159,6,0.0,50.4,49.6,0.0,770,11.2,4126,95,39738
2017-11-27 14:21:55.140,-95.6,-24.6,-44.2,16.9,159,6,0.0,58.4,41.6,0.0,1037,6.8,3853,95,39738
2017-11-27 14:21:55.625,-96.3,-25.3,-46.0,16.9,159,6,0.0,58.4,41.6,0.0,1037,6.8,3853,95,39738
2017-11-27 14:21:55.630,-96.3,-25.3,-46.0,16.9,75,4,0.0,58.4,41.6,0.0,1037,6.8,3853,95,39738
2017-11-27 14:21:55.655,-96.3,-25.3,-46.0,15.5,75,4,0.0,78.9,21.1,0.0,532,8.8,3573,96,39738
2017-11-27 14:21:56.135,-96.3,-25.3,-46.0,15.5,158,5,0.0,78.9,21.1,0.0,532,8.8,3573,96,39738
2017-11-27 14:21:56.140,-96.6,-23.9,-49.1,15.5,158,5,0.0,78.9,21.1,0.0,532,8.8,3573,96,39738
2017-11-27 14:21:56.160,-96.6,-23.9,-49.1,15.0,158,5,0.0,88.1,11.9,0.0,1010,8.4,3358,95,39738
2017-11-27 14:21:56.380,-96.6,-23.9,-49.1,15.0,158,5,0.0,88.1,11.9,0.0,1010,8.4,3358,95,47361
2017-11-27 14:21:56.645,-95.7,-24.6,-44.0,15.0,158,5,0.0,88.1,11.9,0.0,1010,8.4,3358,95,47361
2017-11-27 14:21:56.660,-95.7,-24.6,-44.0,15.0,310,11,0.0,88.1,11.9,0.0,1010,8.4,3358,95,47361
2017-11-27 14:21:56.660,-95.7,-24.6,-44.0,17.8,310,11,0.0,50.6,49.4,0.0,1972,9.7,4206,96,47361
2017-11-27 14:21:57.160,-95.7,-24.6,-44.0,17.8,392,24,0.0,50.6,49.4,0.0,1972,9.7,4206,96,47361
2017-11-27 14:21:57.175,-96.5,-25.7,-47.0,17.8,392,24,0.0,50.6,49.4,0.0,1972,9.7,4206,96,47361
2017-11-27 14:21:57.175,-96.5,-25.7,-47.0,14.3,392,24,5.3,80.0,14.8,0.0,2485,9.3,3010,92,47361
2017-11-27 14:21:57.660,-96.8,-24.4,-49.0,14.3,392,24,5.3,80.0,14.8,0.0,2485,9.3,3010,92,47361
2017-11-27 14:21:57.670,-96.8,-24.4,-49.0,14.3,155,1,5.3,80.0,14.8,0.0,2485,9.3,3010,92,47361
2017-11-27 14:21:57.690,-96.8,-24.4,-49.0,16.2,155,1,0.0,74.9,25.1,0.0,887,11.6,3393,87,47361
2017-11-27 14:21:58.185,-96.8,-26.5,-48.7,16.2,155,1,0.0,74.9,25.1,0.0,887,11.6,3393,87,47361
2017-11-27 14:21:58.200,-96.8,-26.5,-48.7,16.2,98,6,0.0,74.9,25.1,0.0,887,11.6,3393,87,47361
2017-11-27 14:21:58.210,-96.8,-26.5,-48.7,15.1,98,6,0.0,91.5,8.5,0.0,492,7.7,1960,56,47361
2017-11-27 14:21:58.395,-96.8,-26.5,-48.7,15.1,98,6,0.0,91.5,8.5,0.0,492,7.7,1960,56,26846
2017-11-27 14:21:58.675,-97.0,-25.2,-49.5,15.1,98,6,0.0,91.5,8.5,0.0,492,7.7,1960,56,26846
2017-11-27 14:21:58.715,-97.0,-25.2,-49.5,15.8,98,6,0.0,82.4,17.6,0.0,455,9.5,1913,51,26846
2017-11-27 14:21:58.715,-97.0,-25.2,-49.5,15.8,113,6,0.0,82.4,17.6,0.0,455,9.5,1913,51,26846
2017-11-27 14:21:59.195,-97.0,-25.2,-49.5,15.8,87,2,0.0,82.4,17.6,0.0,455,9.5,1913,51,26846
2017-11-27 14:21:59.215,-97.0,-25.5,-49.5,15.8,87,2,0.0,82.4,17.6,0.0,455,9.5,1913,51,26846
2017-11-27 14:21:59.215,-97.0,-25.5,-49.5,15.8,87,2,0.0,79.9,20.1,0.0,533,7.9,2121,56,26846
2017-11-27 14:21:59.705,-97.0,-25.5,-49.5,15.8,73,0,0.0,79.9,20.1,0.0,533,7.9,2121,56,26846
2017-11-27 14:21:59.705,-97.4,-27.6,-49.8,15.8,73,0,0.0,79.9,20.1,0.0,533,7.9,2121,56,26846
2017-11-27 14:21:59.715,-97.4,-27.6,-49.8,16.9,73,0,0.0,63.3,36.7,0.0,433,8.5,2726,67,26846
2017-11-27 14:22:00.200,-97.4,-27.6,-49.8,16.9,97,10,0.0,63.3,36.7,0.0,433,8.5,2726,67,26846
2017-11-27 14:22:00.220,-97.2,-24.6,-50.8,16.9,97,10,0.0,63.3,36.7,0.0,433,8.5,2726,67,26846
2017-11-27 14:22:00.220,-97.2,-24.6,-50.8,16.9,97,10,0.5,50.1,49.4,0.0,633,8.1,3677,93,26846
2017-11-27 14:22:00.395,-97.2,-24.6,-50.8,16.9,97,10,0.5,50.1,49.4,0.0,633,8.1,3677,93,31704
2017-11-27 14:22:00.715,-97.9,-25.5,-51.6,16.9,97,10,0.5,50.1,49.4,0.0,633,8.1,3677,93,31704
2017-11-27 14:22:00.725,-97.9,-25.5,-51.6,16.5,97,10,0.0,67.6,32.4,0.0,1686,10.9,3750,94,31704
2017-11-27 14:22:00.725,-97.9,-25.5,-51.6,16.5,269,11,0.0,67.6,32.4,0.0,1686,10.9,3750,94,31704
2017-11-27 14:22:01.215,-97.1,-24.2,-49.9,16.5,269,11,0.0,67.6,32.4,0.0,1686,10.9,3750,94,31704
2017-11-27 14:22:01.235,-97.1,-24.2,-49.9,16.5,158,14,0.0,67.6,32.4,0.0,1686,10.9,3750,94,31704
2017-11-27 14:22:01.235,-97.1,-24.2,-49.9,16.2,158,14,0.6,73.4,26.0,0.0,944,9.2,3741,97,31704
2017-11-27 14:22:01.650,-97.2,-25.8,-49.6,16.2,158,14,0.6,73.4,26.0,0.0,944,9.2,3741,97,31704
2017-11-27 14:22:01.650,-97.2,-25.8,-49.6,16.2,98,2,0.6,73.4,26.0,0.0,944,9.2,3741,97,31704
2017-11-27 14:22:01.840,-97.2,-25.8,-49.6,16.8,98,2,0.3,62.5,37.2,0.0,766,9.8,3808,95,31704
2017-11-27 14:22:02.325,-97.2,-25.8,-49.6,16.8,185,8,0.3,62.5,37.2,0.0,766,9.8,3808,95,31704
2017-11-27 14:22:02.340,-97.7,-26.7,-51.8,16.8,185,8,0.3,62.5,37.2,0.0,766,9.8,3808,95,31704
2017-11-27 14:22:02.345,-97.7,-26.7,-51.8,16.1,185,8,0.0,73.4,26.6,0.0,1359,7.7,3503,92,31704
2017-11-27 14:22:02.435,-97.7,-26.7,-51.8,16.1,185,8,0.0,73.4,26.6,0.0,1359,7.7,3503,92,46774
2017-11-27 14:22:02.835,-97.7,-26.7,-51.8,16.1,127,9,0.0,73.4,26.6,0.0,1359,7.7,3503,92,46774
2017-11-27 14:22:02.855,-96.5,-25.2,-48.0,16.1,127,9,0.0,73.4,26.6,0.0,1359,7.7,3503,92,46774
2017-11-27 14:22:02.855,-96.5,-25.2,-48.0,15.1,127,9,0.3,86.6,13.2,0.0,798,11.3,3264,91,46774
2017-11-27 14:22:03.335,-96.7,-25.6,-50.7,15.1,127,9,0.3,86.6,13.2,0.0,798,11.3,3264,91,46774
2017-11-27 14:22:03.345,-96.7,-25.6,-50.7,15.1,153,7,0.3,86.6,13.2,0.0,798,11.3,3264,91,46774
2017-11-27 14:22:03.370,-96.7,-25.6,-50.7,16.7,153,7,0.0,63.3,36.7,0.0,1029,10.9,3891,97,46774
2017-11-27 14:22:03.830,-96.9,-26.5,-50.4,16.7,153,7,0.0,63.3,36.7,0.0,1029,10.9,3891,97,46774
2017-11-27 14:22:03.865,-96.9,-26.5,-50.4,16.7,142,4,0.0,63.3,36.7,0.0,1029,10.9,3891,97,46774
2017-11-27 14:22:03.900,-96.9,-26.5,-50.4,15.8,142,4,0.2,74.2,25.5,0.0,823,7.3,3650,98,46774
2017-11-27 14:22:04.395,-96.9,-26.5,-50.4,15.8,112,3,0.2,74.2,25.5,0.0,823,7.3,3650,98,46774
2017-11-27 14:22:04.395,-96.7,-26.1,-50.5,15.8,112,3,0.2,74.2,25.5,0.0,823,7.3,3650,98,46774
2017-11-27 14:22:04.400,-96.7,-26.1,-50.5,14.6,112,3,0.0,79.9,20.1,0.0,906,11.9,3177,96,46774
2017-11-27 14:22:04.440,-96.7,-26.1,-50.5,14.6,112,3,0.0,79.9,20.1,0.0,906,11.9,3177,96,43280
2017-11-27 14:22:04.905,-96.7,-26.1,-50.5,14.6,169,11,0.0,79.9,20.1,0.0,906,11.9,3177,96,43280
2017-11-27 14:22:04.905,-96.6,-25.5,-48.2,14.6,169,11,0.0,79.9,20.1,0.0,906,11.9,3177,96,43280
2017-11-27 14:22:04.905,-96.6,-25.5,-48.2,15.3,169,11,9.0,61.1,29.9,0.0,1067,11.6,3433,96,43280
2017-11-27 14:22:05.405,-96.6,-25.5,-48.2,15.3,110,5,9.0,61.1,29.9,0.0,1067,11.6,3433,96,43280
2017-11-27 14:22:05.405,-96.7,-23.6,-50.4,15.3,110,5,9.0,61.1,29.9,0.0,1067,11.6,3433,96,43280
2017-11-27 14:22:05.405,-96.7,-23.6,-50.4,17.2,110,5,0.0,39.1,60.9,0.0,778,5.9,3976,98,43280
2017-11-27 14:22:05.895,-95.9,-27.8,-45.1,17.2,110,5,0.0,39.1,60.9,0.0,778,5.9,3976,98,43280
2017-11-27 14:22:05.915,-95.9,-27.8,-45.1,17.2,172,15,0.0,39.1,60.9,0.0,778,5.9,3976,98,43280
2017-11-27 14:22:05.915,-95.9,-27.8,-45.1,18.6,172,15,0.0,17.4,82.6,0.0,1062,8.1,4266,95,43280
2017-11-27 14:22:06.390,-97.0,-27.8,-48.9,18.6,172,15,0.0,17.4,82.6,0.0,1062,8.1,4266,95,43280
2017-11-27 14:22:06.410,-97.0,-27.8,-48.9,18.6,144,7,0.0,17.4,82.6,0.0,1062,8.1,4266,95,43280
2017-11-27 14:22:06.420,-97.0,-27.8,-48.9,16.2,144,7,0.4,68.8,30.8,0.0,986,10.5,3518,91,43280
2017-11-27 14:22:06.440,-97.0,-27.8,-48.9,16.2,144,7,0.4,68.8,30.8,0.0,986,10.5,3518,91,49140
2017-11-27 14:22:06.895,-95.6,-28.1,-43.7,16.2,144,7,0.4,68.8,30.8,0.0,986,10.5,3518,91,49140
2017-11-27 14:22:06.905,-95.6,-28.1,-43.7,16.2,105,7,0.4,68.8,30.8,0.0,986,10.5,3518,91,49140
2017-11-27 14:22:06.930,-95.6,-28.1,-43.7,16.5,105,7,0.0,68.2,31.8,0.0,721,3.7,3818,96,49140
2017-11-27 14:22:07.420,-95.6,-28.1,-43.7,16.5,194,8,0.0,68.2,31.8,0.0,721,3.7,3818,96,49140
2017-11-27 14:22:07.435,-96.5,-28.0,-47.8,16.5,194,8,0.0,68.2,31.8,0.0,721,3.7,3818,96,49140
2017-11-27 14:22:07.435,-96.5,-28.0,-47.8,15.9,194,8,0.2,90.9,9.0,0.0,1184,8.7,3611,96,49140
2017-11-27 14:22:07.915,-96.0,-28.7,-45.5,15.9,194,8,0.2,90.9,9.0,0.0,1184,8.7,3611,96,49140
2017-11-27 14:22:07.935,-96.0,-28.7,-45.5,15.9,151,4,0.2,90.9,9.0,0.0,1184,8.7,3611,96,49140
2017-11-27 14:22:07.940,-96.0,-28.7,-45.5,17.9,151,4,0.0,35.8,64.2,0.0,922,11.4,3958,91,49140
2017-11-27 14:22:07.980,-96.0,-28.7,-45.5,17.9,10,3,0.0,35.8,64.2,0.0,922,11.4,3958,91,49140
2017-11-27 14:22:08.455,-96.0,-28.7,-45.5,16.8,10,3,0.0,36.4,63.6,0.0,88,18.2,3766,96,49140
2017-11-27 14:22:08.465,-96.0,-28.7,-45.5,16.8,10,3,0.0,36.4,63.6,0.0,88,18.2,3766,96,39976
2017-11-27 14:22:08.895,-96.6,-28.4,-47.0,16.8,10,3,0.0,36.4,63.6,0.0,88,18.2,3766,96,39976
2017-11-27 14:22:08.935,-96.6,-28.4,-47.0,16.8,52,7,0.0,36.4,63.6,0.0,88,18.2,3766,96,39976
2017-11-27 14:22:08.955,-96.6,-28.4,-47.0,15.2,52,7,0.3,83.5,16.2,0.0,629,3.8,3439,98,39976
2017-11-27 14:22:09.390,-96.4,-16.1,-49.7,15.2,52,7,0.3,83.5,16.2,0.0,629,3.8,3439,98,39976
