Time,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL
2018-01-06 16:40:46.190,1.7,1.9,-88.6,-14.0,-54.5,-88.1,-15.0,-53.1,20,3,5,62.0,4,2,6.5,2.0,2.0,0.0,1,0.0,28,4,50.0,50.0,0.0,0.0,3,9.0 / 0.0,25.0,1,RTT,68,155,22,76,96,1
2018-01-06 16:40:46.200,1.7,1.9,-88.6,-14.0,-54.5,-88.1,-15.0,-53.1,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,28,4,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,1,RTT,68,155,22,76,96,1
2018-01-06 16:40:46.230,1.7,1.9,-88.6,-14.0,-54.5,-88.1,-15.0,-53.1,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,28,4,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,1,RTT,68,155,22,76,44,1
2018-01-06 16:40:46.230,1.7,1.9,-88.6,-14.0,-54.5,-88.1,-15.0,-53.1,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,28,4,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,1,RTT,69,155,22,73,0,1
2018-01-06 16:40:46.360,1.7,1.9,-88.6,-14.0,-54.5,-88.1,-15.0,-53.1,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,28,4,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,0,1
2018-01-06 16:40:46.670,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,28,4,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,0,1
2018-01-06 16:40:46.685,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,28,4,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,1,RTT,69,155,22,73,0,1
2018-01-06 16:40:47.20,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,28,4,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,0,1
2018-01-06 16:40:47.105,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,0,1
2018-01-06 16:40:47.115,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,6.5 / 0.0,0.0,1,RTT,69,155,22,73,0,1
2018-01-06 16:40:47.170,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,3,4,33.4,5,2,3.6,5.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,6.5 / 0.0,0.0,1,RTT,69,155,22,73,0,0
2018-01-06 16:40:47.185,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,6.5 / 0.0,0.0,0,RTT,69,155,22,73,0,0
2018-01-06 16:40:47.205,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,4.0 / 0.0,0.0,0,RTT,69,155,22,73,0,0
2018-01-06 16:40:47.335,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,0,RTT,69,155,22,73,0,0
2018-01-06 16:40:47.360,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,0,RTT,69,155,22,73,0,0
2018-01-06 16:40:47.360,0.6,0.2,-89.7,-14.0,-55.8,-88.2,-14.2,-54.0,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,0,RTT,69,155,22,73,80,0
2018-01-06 16:40:47.415,-0.7,-0.9,-89.7,-12.9,-56.2,-89.0,-13.4,-55.0,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,0,RTT,69,155,22,73,80,0
2018-01-06 16:40:47.455,-0.7,-0.9,-89.7,-12.9,-56.2,-89.0,-13.4,-55.0,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,4,2,100.0,0.0,0.0,0.0,3,6.3 / 0.0,0.0,0,RTT,69,155,22,73,80,0
2018-01-06 16:40:47.495,-0.7,-0.9,-89.7,-12.9,-56.2,-89.0,-13.4,-55.0,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,25,1,100.0,0.0,0.0,0.0,3,6.3 / 0.0,0.0,0,RTT,69,155,22,73,80,0
2018-01-06 16:40:47.695,-0.7,-0.9,-89.7,-12.9,-56.2,-89.0,-13.4,-55.0,20,3,5,36.0,5,2,2.6,5.0,0.0,0.0,1,0.0,25,1,100.0,0.0,0.0,0.0,3,6.3 / 0.0,0.0,2,RTT,69,155,22,73,80,0
2018-01-06 16:40:47.740,-0.7,-0.9,-89.7,-12.9,-56.2,-89.0,-13.4,-55.0,20,3,5,36.0,5,2,2.6,5.0,0.0,0.0,1,0.0,25,1,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,2,RTT,69,155,22,73,80,0
2018-01-06 16:40:47.820,-0.2,-0.6,-86.0,-14.3,-51.8,-85.9,-13.5,-52.4,20,3,5,36.0,5,2,2.6,5.0,0.0,0.0,1,0.0,25,1,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,2,RTT,69,155,22,73,80,0
2018-01-06 16:40:47.980,-0.2,-0.6,-86.0,-14.3,-51.8,-85.9,-13.5,-52.4,20,3,5,36.0,5,2,2.6,5.0,0.0,0.0,1,0.0,25,1,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,2,RTT,69,155,22,73,80,0
2018-01-06 16:40:48.80,-0.2,-0.6,-86.0,-14.3,-51.8,-85.9,-13.5,-52.4,20,3,5,36.0,5,2,2.6,5.0,0.0,0.0,1,0.0,25,1,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,2,RTT,69,155,22,73,80,1
2018-01-06 16:40:48.95,1.5,2.0,-88.8,-13.3,-54.8,-86.6,-12.8,-53.1,20,3,5,36.0,5,2,2.6,5.0,0.0,0.0,1,0.0,25,1,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,2,RTT,69,155,22,73,80,1
2018-01-06 16:40:48.160,1.5,2.0,-88.8,-13.3,-54.8,-86.6,-12.8,-53.1,20,3,5,36.0,5,2,2.6,5.0,0.0,0.0,1,0.0,36,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,2,RTT,69,155,22,73,80,1
2018-01-06 16:40:48.195,1.5,2.0,-88.8,-13.3,-54.8,-86.6,-12.8,-53.1,20,12,8,30.8,12,2,1.3,12.0,0.0,0.0,1,0.0,36,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,10,RTT,69,155,22,73,80,1
2018-01-06 16:40:48.360,1.5,2.0,-88.8,-13.3,-54.8,-86.6,-12.8,-53.1,20,12,8,30.8,12,2,1.3,12.0,0.0,0.0,1,0.0,36,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,10,RTT,69,155,22,73,80,1
2018-01-06 16:40:48.375,1.5,2.0,-88.8,-13.3,-54.8,-86.6,-12.8,-53.1,20,12,8,30.8,12,2,1.3,12.0,0.0,0.0,1,0.0,36,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,10,RTT,69,155,22,73,86,1
2018-01-06 16:40:48.400,1.5,2.0,-88.8,-13.3,-54.8,-86.6,-12.8,-53.1,20,12,8,30.8,12,2,1.3,12.0,0.0,0.0,1,0.0,36,0,100.0,0.0,0.0,0.0,3,7.1 / 0.0,0.0,10,RTT,69,155,22,73,86,1
2018-01-06 16:40:48.460,1.5,2.0,-88.8,-13.3,-54.8,-86.6,-12.8,-53.1,20,12,8,30.8,12,2,1.3,12.0,0.0,0.0,1,0.0,36,0,100.0,0.0,0.0,0.0,3,5.2 / 0.0,0.0,10,RTT,69,155,22,73,86,1
2018-01-06 16:40:48.605,1.5,2.0,-88.8,-13.3,-54.8,-86.6,-12.8,-53.1,20,12,8,30.8,12,2,1.3,12.0,0.0,0.0,1,0.0,36,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,10,RTT,69,155,22,73,86,1
2018-01-06 16:40:48.635,1.5,2.0,-88.8,-13.3,-54.8,-86.6,-12.8,-53.1,20,12,8,30.8,12,2,1.3,12.0,0.0,0.0,1,0.0,28,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,10,RTT,69,155,22,73,86,1
2018-01-06 16:40:48.720,2.8,3.3,-87.1,-10.5,-55.1,-87.3,-11.3,-54.8,20,12,8,30.8,12,2,1.3,12.0,0.0,0.0,1,0.0,28,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,10,RTT,69,155,22,73,86,1
2018-01-06 16:40:48.730,2.8,3.3,-87.1,-10.5,-55.1,-87.3,-11.3,-54.8,20,3,5,35.8,5,2,1.8,5.0,0.0,0.0,1,0.0,28,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,2,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.85,2.8,3.3,-87.1,-10.5,-55.1,-87.3,-11.3,-54.8,20,3,5,35.8,5,2,1.8,5.0,0.0,0.0,1,0.0,28,0,100.0,0.0,0.0,0.0,3,5.8 / 0.0,0.0,2,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.195,2.8,3.3,-87.1,-10.5,-55.1,-87.3,-11.3,-54.8,20,3,5,35.8,5,2,1.8,5.0,0.0,0.0,1,0.0,5,0,100.0,0.0,0.0,0.0,3,5.8 / 0.0,0.0,2,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.245,2.8,3.3,-87.1,-10.5,-55.1,-87.3,-11.3,-54.8,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,5,0,100.0,0.0,0.0,0.0,3,5.8 / 0.0,0.0,0,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.380,2.8,3.3,-87.1,-10.5,-55.1,-87.3,-11.3,-54.8,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,5,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,0,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.400,2.8,3.3,-87.1,-10.5,-55.1,-87.3,-11.3,-54.8,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,5,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,0,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.405,2.8,3.3,-87.1,-10.5,-55.1,-87.3,-11.3,-54.8,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,5,0,100.0,0.0,0.0,0.0,3,7.0 / 0.0,0.0,0,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.425,2.8,3.3,-87.1,-10.5,-55.1,-87.3,-11.3,-54.8,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,5,0,100.0,0.0,0.0,0.0,3,4.0 / 0.0,0.0,0,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.525,3.8,2.8,-85.9,-11.3,-54.9,-84.6,-11.1,-53.3,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,5,0,100.0,0.0,0.0,0.0,3,4.0 / 0.0,0.0,0,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.535,3.8,2.8,-85.9,-11.3,-54.9,-84.6,-11.1,-53.3,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,17,3,100.0,0.0,0.0,0.0,3,4.0 / 0.0,0.0,0,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.690,3.8,2.8,-85.9,-11.3,-54.9,-84.6,-11.1,-53.3,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,17,3,100.0,0.0,0.0,0.0,3,5.8 / 0.0,0.0,0,RTT,69,155,22,73,86,1
2018-01-06 16:40:49.710,3.8,2.8,-85.9,-11.3,-54.9,-84.6,-11.1,-53.3,20,1,4,18.0,1,2,1.0,1.0,0.0,0.0,1,0.0,17,3,100.0,0.0,0.0,0.0,3,5.8 / 0.0,0.0,0,RTT,69,155,22,73,93,1
2018-01-06 16:40:49.805,3.8,2.8,-85.9,-11.3,-54.9,-84.6,-11.1,-53.3,20,2,8,31.0,3,2,0.0,3.0,0.0,0.0,1,0.0,17,3,100.0,0.0,0.0,0.0,3,5.8 / 0.0,0.0,2,RTT,69,155,22,73,93,1
2018-01-06 16:40:50.5,-1.0,-1.9,-88.5,-12.6,-56.0,-87.4,-14.9,-52.5,20,2,8,31.0,3,2,0.0,3.0,0.0,0.0,1,0.0,17,3,100.0,0.0,0.0,0.0,3,5.8 / 0.0,0.0,2,RTT,69,155,22,73,93,1
2018-01-06 16:40:50.215,-1.0,-1.9,-88.5,-12.6,-56.0,-87.4,-14.9,-52.5,20,2,8,31.0,3,2,0.0,3.0,0.0,0.0,1,0.0,2,1,100.0,0.0,0.0,0.0,3,5.8 / 0.0,0.0,2,RTT,69,155,22,73,93,1
2018-01-06 16:40:50.405,-1.0,-1.9,-88.5,-12.6,-56.0,-87.4,-14.9,-52.5,20,2,8,31.0,3,2,0.0,3.0,0.0,0.0,1,0.0,2,1,100.0,0.0,0.0,0.0,3,7.8 / 0.0,0.0,2,RTT,69,155,22,73,93,1
2018-01-06 16:40:50.425,-1.0,-1.9,-88.5,-12.6,-56.0,-87.4,-14.9,-52.5,20,2,8,31.0,3,2,0.0,3.0,0.0,0.0,1,0.0,2,1,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,2,RTT,69,155,22,73,93,1
2018-01-06 16:40:50.430,-1.0,-1.9,-88.5,-12.6,-56.0,-87.4,-14.9,-52.5,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,2,1,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,93,1
2018-01-06 16:40:50.535,1.5,1.7,-86.7,-12.0,-54.1,-85.4,-12.2,-52.7,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,2,1,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,93,1
2018-01-06 16:40:50.575,1.5,1.7,-86.7,-12.0,-54.1,-85.4,-12.2,-52.7,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,18,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,93,1
2018-01-06 16:40:50.580,1.5,1.7,-86.7,-12.0,-54.1,-85.4,-12.2,-52.7,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,18,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,82,1
2018-01-06 16:40:50.765,1.5,1.7,-86.7,-12.0,-54.1,-85.4,-12.2,-52.7,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,18,0,100.0,0.0,0.0,0.0,3,8.5 / 0.0,0.0,1,RTT,69,155,22,73,82,1
2018-01-06 16:40:50.865,1.5,1.7,-86.7,-12.0,-54.1,-85.4,-12.2,-52.7,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,18,0,100.0,0.0,0.0,0.0,3,8.5 / 0.0,0.0,1,RTT,69,155,22,73,82,0
2018-01-06 16:40:50.985,5.4,4.7,-85.0,-9.4,-55.7,-85.2,-9.6,-55.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,18,0,100.0,0.0,0.0,0.0,3,8.5 / 0.0,0.0,1,RTT,69,155,22,73,82,0
2018-01-06 16:40:50.995,5.4,4.7,-85.0,-9.4,-55.7,-85.2,-9.6,-55.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,18,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,1,RTT,69,155,22,73,82,0
2018-01-06 16:40:51.330,5.4,4.7,-85.0,-9.4,-55.7,-85.2,-9.6,-55.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,18,0,100.0,0.0,0.0,0.0,3,5.8 / 0.0,0.0,1,RTT,69,155,22,73,82,0
2018-01-06 16:40:51.360,5.4,4.7,-85.0,-9.4,-55.7,-85.2,-9.6,-55.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,18,0,100.0,0.0,0.0,0.0,3,7.0 / 0.0,0.0,1,RTT,69,155,22,73,82,0
2018-01-06 16:40:51.365,5.4,4.7,-85.0,-9.4,-55.7,-85.2,-9.6,-55.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,7.0 / 0.0,0.0,1,RTT,69,155,22,73,82,0
2018-01-06 16:40:51.495,5.4,4.7,-85.0,-9.4,-55.7,-85.2,-9.6,-55.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,7.0 / 0.0,0.0,1,RTT,69,155,22,73,40,0
2018-01-06 16:40:51.590,5.4,4.7,-85.0,-9.4,-55.7,-85.2,-9.6,-55.1,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,7.0 / 0.0,0.0,1,RTT,69,155,22,73,40,0
2018-01-06 16:40:51.605,3.9,5.4,-87.6,-10.2,-57.1,-84.3,-8.7,-55.3,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,7.0 / 0.0,0.0,1,RTT,69,155,22,73,40,0
2018-01-06 16:40:51.610,3.9,5.4,-87.6,-10.2,-57.1,-84.3,-8.7,-55.3,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,40,0
2018-01-06 16:40:51.755,3.9,5.4,-87.6,-10.2,-57.1,-84.3,-8.7,-55.3,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,3,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,40,0
2018-01-06 16:40:51.785,3.9,5.4,-87.6,-10.2,-57.1,-84.3,-8.7,-55.3,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,3,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,40,1
2018-01-06 16:40:51.925,0.6,-1.8,-84.4,-11.9,-52.6,-86.6,-14.7,-51.8,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,3,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,40,1
2018-01-06 16:40:51.955,0.6,-1.8,-84.4,-11.9,-52.6,-86.6,-14.7,-51.8,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,3,0,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,1,RTT,69,155,22,73,40,1
2018-01-06 16:40:52.255,0.6,-1.8,-84.4,-11.9,-52.6,-86.6,-14.7,-51.8,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,3,0,100.0,0.0,0.0,0.0,3,8.5 / 0.0,0.0,1,RTT,69,155,22,73,40,1
2018-01-06 16:40:52.360,0.6,-1.8,-84.4,-11.9,-52.6,-86.6,-14.7,-51.8,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,3,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,40,1
2018-01-06 16:40:52.360,0.6,-1.8,-84.4,-11.9,-52.6,-86.6,-14.7,-51.8,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,3,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,80,1
2018-01-06 16:40:52.405,0.6,-1.8,-84.4,-11.9,-52.6,-86.6,-14.7,-51.8,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,9,2,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,80,1
2018-01-06 16:40:52.585,0.9,3.5,-89.0,-12.3,-56.6,-86.4,-11.1,-54.9,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,9,2,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,80,1
2018-01-06 16:40:52.590,0.9,3.5,-89.0,-12.3,-56.6,-86.4,-11.1,-54.9,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,9,2,100.0,0.0,0.0,0.0,3,7.1 / 0.0,0.0,1,RTT,69,155,22,73,80,1
2018-01-06 16:40:52.895,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,9,2,100.0,0.0,0.0,0.0,3,7.1 / 0.0,0.0,1,RTT,69,155,22,73,80,1
2018-01-06 16:40:52.975,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,7.1 / 0.0,0.0,1,RTT,69,155,22,73,80,1
2018-01-06 16:40:53.365,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,7.1 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.390,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.400,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,5.5 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.405,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.410,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.430,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.500,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,16,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.535,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,16,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.660,-1.5,4.6,-88.3,-13.9,-54.4,-79.8,-9.8,-50.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,16,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.695,2.3,3.4,-83.4,-11.9,-51.2,-80.7,-11.4,-49.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,16,0,100.0,0.0,0.0,0.0,3,5.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.790,2.3,3.4,-83.4,-11.9,-51.2,-80.7,-11.4,-49.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,16,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:53.795,2.3,3.4,-83.4,-11.9,-51.2,-80.7,-11.4,-49.1,20,2,14,46.0,2,2,0.0,2.0,0.0,0.0,1,0.0,13,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,1,RTT,69,155,22,73,81,1
2018-01-06 16:40:54.50,2.3,3.4,-83.4,-11.9,-51.2,-80.7,-11.4,-49.1,20,2,4,18.0,4,2,1.0,4.0,0.0,0.0,1,0.0,13,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,2,RTT,69,155,22,73,81,1
2018-01-06 16:40:54.185,4.3,5.3,-81.7,-10.4,-51.3,-78.8,-9.7,-48.3,20,2,4,18.0,4,2,1.0,4.0,0.0,0.0,1,0.0,13,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,2,RTT,69,155,22,73,81,1
2018-01-06 16:40:54.230,4.3,5.3,-81.7,-10.4,-51.3,-78.8,-9.7,-48.3,20,2,4,18.0,4,2,1.0,4.0,0.0,0.0,1,0.0,13,0,100.0,0.0,0.0,0.0,3,6.8 / 0.0,0.0,2,RTT,69,155,22,73,81,1
2018-01-06 16:40:54.320,4.3,5.3,-81.7,-10.4,-51.3,-78.8,-9.7,-48.3,20,2,4,18.0,4,2,1.0,4.0,0.0,0.0,1,0.0,13,0,100.0,0.0,0.0,0.0,3,6.8 / 0.0,0.0,2,RTT,69,155,22,73,36,1
2018-01-06 16:40:54.465,4.3,5.3,-81.7,-10.4,-51.3,-78.8,-9.7,-48.3,20,2,4,18.0,4,2,1.0,4.0,0.0,0.0,1,0.0,29,0,100.0,0.0,0.0,0.0,3,6.8 / 0.0,0.0,2,RTT,69,155,22,73,36,1
