Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI
2017-11-27 14:39:06.940,-82,5.3,-29,29.5,28.1,14/0,Application thrpt,117906.1,42612.8,66138.9,0
2017-11-27 14:39:07.495,-82,0.7,-26.9,29.4,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,0
2017-11-27 14:39:08.15,-82.3,1.3,-26.9,29.4,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,0
2017-11-27 14:39:08.415,-82.3,1.3,-26.9,29.4,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,34238
2017-11-27 14:39:08.530,-82.1,0.6,-25.2,29.6,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,34238
2017-11-27 14:39:09.60,-82,1.3,-25.6,29.6,26.8,14/0,Application thrpt,117906.1,42612.8,66138.9,34238
2017-11-27 14:39:09.575,-82.3,0.5,-25.9,29.5,26.8,14/0,Application thrpt,117906.1,42612.8,66138.9,34238
2017-11-27 14:39:10.70,-82.4,0.8,-26.3,29.3,27.4,14/0,Application thrpt,117906.1,42612.8,66138.9,34238
2017-11-27 14:39:10.420,-82.4,0.8,-26.3,29.3,27.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51075
2017-11-27 14:39:10.620,-82.7,0.4,-27.7,29,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51075
2017-11-27 14:39:11.140,-83,0.3,-28.6,29.1,27.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51075
2017-11-27 14:39:11.610,-82.9,1.4,-29.2,29.3,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51075
2017-11-27 14:39:12.175,-82.9,0.8,-28.3,29.2,27.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51075
2017-11-27 14:39:12.420,-82.9,0.8,-28.3,29.2,27.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51083
2017-11-27 14:39:12.655,-82.7,0.3,-27.2,29.4,27.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51083
2017-11-27 14:39:13.215,-82.4,0.6,-26.3,29.2,27.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51083
2017-11-27 14:39:13.695,-81.9,0.7,-24.1,29.4,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51083
2017-11-27 14:39:14.260,-82.2,0.7,-25.4,29.1,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51083
2017-11-27 14:39:14.420,-82.2,0.7,-25.4,29.1,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51192
2017-11-27 14:39:14.770,-81,0.9,-21.2,29.4,27.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51192
2017-11-27 14:39:15.265,-80.9,0.3,-20.2,29.4,27.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51192
2017-11-27 14:39:15.825,-80.9,0.7,-20.6,29.5,28.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51192
2017-11-27 14:39:16.340,-80.9,1.1,-20.9,29.2,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51192
2017-11-27 14:39:16.460,-80.9,1.1,-20.9,29.2,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51110
2017-11-27 14:39:16.855,-80.9,0.3,-20.2,29.4,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51110
2017-11-27 14:39:17.340,-81.1,1.1,-21.8,29,27,14/0,Application thrpt,117906.1,42612.8,66138.9,51110
2017-11-27 14:39:17.865,-81.1,0.7,-21.4,29.3,27.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51110
2017-11-27 14:39:18.370,-80.9,0.9,-20.7,29.4,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51110
2017-11-27 14:39:18.450,-80.9,0.9,-20.7,29.4,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51099
2017-11-27 14:39:18.865,-81,1.1,-21.1,29.4,27.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51099
2017-11-27 14:39:19.380,-81,0.8,-20.9,29.3,27,14/0,Application thrpt,117906.1,42612.8,66138.9,51099
2017-11-27 14:39:19.860,-81.1,1.6,-22.3,29.5,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51099
2017-11-27 14:39:20.385,-81.5,0.4,-22.1,29.6,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51099
2017-11-27 14:39:20.450,-81.5,0.4,-22.1,29.6,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51166
2017-11-27 14:39:20.850,-82.3,1.4,-26.6,29.4,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51166
2017-11-27 14:39:21.410,-82,1.2,-25.4,29.7,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51166
2017-11-27 14:39:21.930,-81.6,1.3,-23.5,29.2,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51166
2017-11-27 14:39:22.405,-81.8,1.2,-24.4,29,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51166
2017-11-27 14:39:22.450,-81.8,1.2,-24.4,29,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,50809
2017-11-27 14:39:22.940,-81.7,1.7,-24.8,29.1,24,14/0,Application thrpt,117906.1,42612.8,66138.9,50809
2017-11-27 14:39:23.450,-81.9,0.9,-24.7,29.2,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,50809
2017-11-27 14:39:23.990,-82.1,1,-25.8,29.4,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,50809
2017-11-27 14:39:24.455,-82.1,1,-25.8,29.4,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51097
2017-11-27 14:39:24.490,-81.6,1,-23.6,29.6,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51097
2017-11-27 14:39:24.975,-81.6,1.2,-24.1,29.2,27.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51097
2017-11-27 14:39:25.495,-81.5,0.6,-22.8,29.3,27,14/0,Application thrpt,117906.1,42612.8,66138.9,51097
2017-11-27 14:39:25.970,-81.4,1.2,-23.1,29.3,26.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51097
2017-11-27 14:39:26.455,-81.4,1.2,-23.1,29.3,26.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51175
2017-11-27 14:39:26.495,-81.3,0.9,-22.4,29.3,27,14/0,Application thrpt,117906.1,42612.8,66138.9,51175
2017-11-27 14:39:26.980,-81.2,0.8,-22,29.3,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51175
2017-11-27 14:39:27.495,-81.3,0.9,-22.2,29.5,26,14/0,Application thrpt,117906.1,42612.8,66138.9,51175
2017-11-27 14:39:28.15,-81.9,0.5,-24,29.3,25.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51175
2017-11-27 14:39:28.455,-81.9,0.5,-24,29.3,25.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51042
2017-11-27 14:39:28.490,-82.5,1.1,-27.4,29.7,26.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51042
2017-11-27 14:39:29.25,-82.8,1.1,-28.2,29.2,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51042
2017-11-27 14:39:29.420,-82.2,1.2,-26.2,29.2,27.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51042
2017-11-27 14:39:29.985,-83.2,0.4,-29,29.4,27.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51042
2017-11-27 14:39:30.455,-83.2,0.4,-29,29.4,27.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51238
2017-11-27 14:39:30.490,-83,0.7,-28.9,29.3,27.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51238
2017-11-27 14:39:31.20,-83.3,1.3,-30.7,29.7,28,14/0,Application thrpt,117906.1,42612.8,66138.9,51238
2017-11-27 14:39:31.495,-82.6,0.6,-27.3,29.5,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51238
2017-11-27 14:39:32.20,-82.9,1.2,-28.6,29.2,27.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51238
2017-11-27 14:39:32.460,-82.9,1.2,-28.6,29.2,27.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51077
2017-11-27 14:39:32.535,-82.7,0.2,-27.2,29.3,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51077
2017-11-27 14:39:33.20,-82.1,1,-25.6,29.5,26.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51077
2017-11-27 14:39:33.505,-82.1,0.3,-25,29.2,26.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51077
2017-11-27 14:39:34.20,-82.2,1,-26.1,29.2,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51077
2017-11-27 14:39:34.460,-82.2,1,-26.1,29.2,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,50914
2017-11-27 14:39:34.500,-82.1,1.3,-26,29.7,26.4,14/0,Application thrpt,117906.1,42612.8,66138.9,50914
2017-11-27 14:39:35.20,-81.7,1.4,-24.3,29.4,26,14/0,Application thrpt,117906.1,42612.8,66138.9,50914
2017-11-27 14:39:35.545,-81.9,0.2,-23.9,29.4,25.7,14/0,Application thrpt,117906.1,42612.8,66138.9,50914
2017-11-27 14:39:36.20,-81.6,0.6,-23.3,28.9,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,50914
2017-11-27 14:39:36.460,-81.6,0.6,-23.3,28.9,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51020
2017-11-27 14:39:36.540,-81.8,0.6,-23.6,29.1,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51020
2017-11-27 14:39:37.50,-81.8,1.1,-24.4,29,26.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51020
2017-11-27 14:39:37.545,-81.9,0.7,-24.4,28.9,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51020
2017-11-27 14:39:38.60,-81.9,0.8,-24.5,29.2,27.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51020
2017-11-27 14:39:38.460,-81.9,0.8,-24.5,29.2,27.4,14/0,Application thrpt,117906.1,42612.8,66138.9,50977
2017-11-27 14:39:38.535,-82,0.5,-24.4,29,27,14/0,Application thrpt,117906.1,42612.8,66138.9,50977
2017-11-27 14:39:39.70,-82,1.3,-25.5,29.5,27.8,14/0,Application thrpt,117906.1,42612.8,66138.9,50977
2017-11-27 14:39:39.540,-82.4,0.3,-25.7,29.2,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,50977
2017-11-27 14:39:40.60,-82.6,0.6,-26.8,29.6,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,50977
2017-11-27 14:39:40.465,-82.6,0.6,-26.8,29.6,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51158
2017-11-27 14:39:40.550,-81.6,0.5,-23.1,29.6,26.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51158
2017-11-27 14:39:41.50,-81,1.1,-21.4,29.8,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51158
2017-11-27 14:39:41.575,-80.9,1.2,-20.5,29.4,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51158
2017-11-27 14:39:42.65,-80.8,0.9,-20.3,29.1,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51158
2017-11-27 14:39:42.470,-80.8,0.9,-20.3,29.1,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51098
2017-11-27 14:39:42.535,-80.8,0.6,-20.4,29.2,27.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51098
2017-11-27 14:39:43.50,-80.8,1.1,-20.4,29.2,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51098
2017-11-27 14:39:43.575,-80.7,0.6,-19.5,29,26.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51098
2017-11-27 14:39:44.60,-81,0.8,-21,29.4,26.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51098
2017-11-27 14:39:44.525,-81,0.8,-21,29.4,26.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51143
2017-11-27 14:39:44.575,-81.3,0.7,-22,29.7,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51143
2017-11-27 14:39:45.55,-81.3,1.1,-22,29.3,27.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51143
2017-11-27 14:39:45.570,-81.4,1.2,-23,29.1,27.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51143
2017-11-27 14:39:46.50,-81.7,1.2,-24.7,29.3,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51143
2017-11-27 14:39:46.510,-81.7,1.2,-24.7,29.3,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51021
2017-11-27 14:39:46.590,-81.4,0.7,-22.5,29.5,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51021
2017-11-27 14:39:47.90,-81.8,0.4,-23.7,29.2,25.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51021
2017-11-27 14:39:47.585,-82.3,0.5,-25.8,28.8,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51021
2017-11-27 14:39:48.90,-81.9,1.1,-24.5,29.8,28,14/0,Application thrpt,117906.1,42612.8,66138.9,51021
2017-11-27 14:39:48.510,-81.9,1.1,-24.5,29.8,28,14/0,Application thrpt,117906.1,42612.8,66138.9,51194
2017-11-27 14:39:48.575,-81.6,1.1,-23.8,29.6,27,14/0,Application thrpt,117906.1,42612.8,66138.9,51194
2017-11-27 14:39:49.90,-81.6,0.2,-22.7,29.4,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51194
2017-11-27 14:39:49.575,-81.5,0.7,-22.9,29.4,26.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51194
2017-11-27 14:39:50.90,-81.6,0.5,-23.2,29.4,27.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51194
2017-11-27 14:39:50.515,-81.6,0.5,-23.2,29.4,27.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:39:50.575,-81.7,1.2,-24.4,29.2,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:39:51.90,-81.7,0.5,-23.7,29.2,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:39:51.580,-82,0.8,-25.3,29.1,26.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:39:52.95,-81.6,0.7,-23.3,29.7,28.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:39:52.520,-81.6,0.7,-23.3,29.7,28.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:39:52.580,-81.5,0.6,-22.9,29.4,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:39:53.95,-81.6,1.1,-23.5,29,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:39:53.620,-81.8,0.6,-23.8,29,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:39:54.95,-82.3,0.5,-25.8,29.4,28.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:39:54.535,-82.3,0.5,-25.8,29.4,28.5,14/0,Application thrpt,117906.1,42612.8,66138.9,50936
2017-11-27 14:39:54.615,-82.3,0.4,-25.9,29.1,28,14/0,Application thrpt,117906.1,42612.8,66138.9,50936
2017-11-27 14:39:55.105,-82.4,1.6,-27.6,29,28.2,14/0,Application thrpt,117906.1,42612.8,66138.9,50936
2017-11-27 14:39:55.620,-82.3,1.2,-26.4,28.7,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,50936
2017-11-27 14:39:56.110,-82.3,0.6,-25.4,28.6,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,50936
2017-11-27 14:39:56.535,-82.3,0.6,-25.4,28.6,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,50749
2017-11-27 14:39:56.615,-82.3,1.4,-27,28.7,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,50749
2017-11-27 14:39:57.95,-81.9,0.2,-23.4,29.4,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,50749
2017-11-27 14:39:57.615,-81.8,0.9,-23.9,29.4,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,50749
2017-11-27 14:39:58.95,-81.8,1.8,-25.4,29.4,26.5,14/0,Application thrpt,117906.1,42612.8,66138.9,50749
2017-11-27 14:39:58.540,-81.8,1.8,-25.4,29.4,26.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51197
2017-11-27 14:39:58.625,-81.4,0.5,-22.2,29.3,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51197
2017-11-27 14:39:59.135,-82.1,0.2,-24.5,29.4,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51197
2017-11-27 14:39:59.610,-82,1.4,-25.2,29.4,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51197
2017-11-27 14:40:00.130,-81.8,0.8,-24.2,29,26.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51197
2017-11-27 14:40:00.540,-81.8,0.8,-24.2,29,26.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:00.610,-81.7,0.8,-23.5,28.8,25.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:01.135,-81.8,1,-24.3,28.6,25.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:01.610,-81.9,0.5,-24.7,28.5,25.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:02.130,-82.1,0.8,-25.1,29.2,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:02.630,-82.1,0.8,-25.1,29.2,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,49484
2017-11-27 14:40:02.650,-82.3,0.4,-25.8,29.5,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,49484
2017-11-27 14:40:03.145,-82.1,0.7,-24.9,29.3,26.6,14/0,Application thrpt,117906.1,42612.8,66138.9,49484
2017-11-27 14:40:03.660,-81.9,1.2,-24.5,28.9,26.3,14/0,Application thrpt,117906.1,42612.8,66138.9,49484
2017-11-27 14:40:04.135,-81.9,1.4,-25.2,29,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,49484
2017-11-27 14:40:04.610,-81.9,1.4,-25.2,29,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,52734
2017-11-27 14:40:04.650,-81.9,1,-25.1,29.1,26.5,14/0,Application thrpt,117906.1,42612.8,66138.9,52734
2017-11-27 14:40:05.170,-82,0.3,-24.3,29.2,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,52734
2017-11-27 14:40:05.650,-81.9,0.6,-24.3,28.9,26.3,14/0,Application thrpt,117906.1,42612.8,66138.9,52734
2017-11-27 14:40:06.180,-81.8,1.1,-24.6,29.2,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,52734
2017-11-27 14:40:06.615,-81.8,1.1,-24.6,29.2,26.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51005
2017-11-27 14:40:06.650,-81.9,1.5,-25.2,29.3,26.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51005
2017-11-27 14:40:07.185,-81.9,1.3,-24.7,29.2,26.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51005
2017-11-27 14:40:07.685,-81.9,1.3,-25.3,29.1,26.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51005
2017-11-27 14:40:08.180,-81.9,1.2,-25.2,28.9,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51005
2017-11-27 14:40:08.615,-81.9,1.2,-25.2,28.9,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51384
2017-11-27 14:40:08.690,-82,0.6,-24.8,28.7,26,14/0,Application thrpt,117906.1,42612.8,66138.9,51384
2017-11-27 14:40:09.215,-82.1,0.6,-25.2,28.8,25.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51384
2017-11-27 14:40:09.695,-82,1.2,-25.3,29.6,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51384
2017-11-27 14:40:10.215,-81.9,0.9,-24.6,29.3,25.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51384
2017-11-27 14:40:10.615,-81.9,0.9,-24.6,29.3,25.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:10.690,-81.9,1.7,-25.5,29.2,25.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:11.220,-81.8,0.5,-24,29.2,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:11.735,-81.8,0.9,-24.3,29.1,25.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:12.210,-81.8,0.9,-24,29.5,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51058
2017-11-27 14:40:12.615,-81.8,0.9,-24,29.5,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,50817
2017-11-27 14:40:12.735,-81.8,0.3,-23.3,29,25.8,14/0,Application thrpt,117906.1,42612.8,66138.9,50817
2017-11-27 14:40:13.220,-81.9,0.7,-24.3,29.1,25.4,14/0,Application thrpt,117906.1,42612.8,66138.9,50817
2017-11-27 14:40:13.740,-81.8,0.3,-23.5,29.3,26,14/0,Application thrpt,117906.1,42612.8,66138.9,50817
2017-11-27 14:40:14.215,-81.8,0.4,-23.7,29.3,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,50817
2017-11-27 14:40:14.615,-81.8,0.4,-23.7,29.3,25.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:40:14.730,-81.8,0.7,-24.1,29.1,25,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:40:15.215,-81.8,0.8,-24.5,29.3,25.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:40:15.730,-81.8,0.6,-23.8,29.2,25.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:40:16.255,-81.8,0.1,-23.6,29.2,25.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51310
2017-11-27 14:40:16.620,-81.8,0.1,-23.6,29.2,25.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51078
2017-11-27 14:40:16.730,-81.8,1,-24.2,29.2,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51078
2017-11-27 14:40:17.255,-81.8,0.7,-24,29.2,25.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51078
2017-11-27 14:40:17.735,-81.8,1.2,-24.7,29.4,26,14/0,Application thrpt,117906.1,42612.8,66138.9,51078
2017-11-27 14:40:18.260,-81.8,0.9,-23.9,29.4,25.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51078
2017-11-27 14:40:18.620,-81.8,0.9,-23.9,29.4,25.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:40:18.740,-81.7,1.2,-24.2,29.2,25.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:40:19.260,-81.8,0.4,-23.7,29.4,26.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:40:19.735,-81.8,1.1,-24.7,29.3,26.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:40:20.260,-81.9,1.3,-25.2,29.2,26,14/0,Application thrpt,117906.1,42612.8,66138.9,51081
2017-11-27 14:40:20.620,-81.9,1.3,-25.2,29.2,26,14/0,Application thrpt,117906.1,42612.8,66138.9,51258
2017-11-27 14:40:20.775,-82,0.7,-25.1,29.2,27,14/0,Application thrpt,117906.1,42612.8,66138.9,51258
2017-11-27 14:40:21.260,-82.2,1,-25.9,29.4,26.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51258
2017-11-27 14:40:21.750,-81.8,0.3,-24.1,29.3,26.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51258
2017-11-27 14:40:22.265,-81.7,0.7,-23.8,29.5,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51258
2017-11-27 14:40:22.625,-81.7,0.7,-23.8,29.5,27.7,14/0,Application thrpt,117906.1,42612.8,66138.9,51140
2017-11-27 14:40:22.780,-81.8,0.2,-23.7,29.3,27.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51140
2017-11-27 14:40:23.260,-81.9,0.9,-24.7,29.5,27.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51140
2017-11-27 14:40:23.775,-82.4,0.8,-26.2,29.8,27.8,14/0,Application thrpt,117906.1,42612.8,66138.9,51140
2017-11-27 14:40:24.250,-82.2,0.5,-25.3,29.5,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51140
2017-11-27 14:40:24.640,-82.2,0.5,-25.3,29.5,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51094
2017-11-27 14:40:24.785,-82.4,0.6,-26.5,29.7,27.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51094
2017-11-27 14:40:25.250,-81.6,0.8,-23.6,29.5,28.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51094
2017-11-27 14:40:25.775,-81.8,1.3,-24.8,29.2,27.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51094
2017-11-27 14:40:26.300,-82.4,0.6,-26.1,29.4,28.6,14/0,Application thrpt,117906.1,42612.8,66138.9,51094
2017-11-27 14:40:26.645,-82.4,0.6,-26.1,29.4,28.6,14/0,Application thrpt,117906.1,42612.8,66138.9,50941
2017-11-27 14:40:26.810,-82.2,0.4,-25.5,29.4,28.1,14/0,Application thrpt,117906.1,42612.8,66138.9,50941
2017-11-27 14:40:27.290,-82.3,0.7,-25.8,28.7,27.8,14/0,Application thrpt,117906.1,42612.8,66138.9,50941
2017-11-27 14:40:27.775,-82.4,1.5,-27.6,29,27.3,14/0,Application thrpt,117906.1,42612.8,66138.9,50941
2017-11-27 14:40:28.300,-82.5,1.1,-27,29.3,28.3,14/0,Application thrpt,117906.1,42612.8,66138.9,50941
2017-11-27 14:40:28.640,-82.5,1.1,-27,29.3,28.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51181
2017-11-27 14:40:28.815,-82.2,0.4,-25.1,29.8,27.9,14/0,Application thrpt,117906.1,42612.8,66138.9,51181
2017-11-27 14:40:29.285,-81.9,0.8,-24.6,29.6,28,14/0,Application thrpt,117906.1,42612.8,66138.9,51181
2017-11-27 14:40:29.820,-81.3,0.6,-21.3,29.6,28.3,14/0,Application thrpt,117906.1,42612.8,66138.9,51181
2017-11-27 14:40:30.295,-81.7,1,-24.2,29.3,26.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51181
2017-11-27 14:40:30.645,-81.7,1,-24.2,29.3,26.4,14/0,Application thrpt,117906.1,42612.8,66138.9,51177
2017-11-27 14:40:30.820,-81.8,0.4,-23.9,28.9,27,14/0,Application thrpt,117906.1,42612.8,66138.9,51177
2017-11-27 14:40:31.330,-81.8,0.5,-24.1,29.8,27.5,14/0,Application thrpt,117906.1,42612.8,66138.9,51177
2017-11-27 14:40:31.815,-81.2,0.9,-21.7,29.8,28.1,14/0,Application thrpt,117906.1,42612.8,66138.9,51177
2017-11-27 14:40:32.330,-80.9,0.6,-20.5,29.6,28.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51177
2017-11-27 14:40:32.695,-80.9,0.6,-20.5,29.6,28.2,14/0,Application thrpt,117906.1,42612.8,66138.9,51162
