Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI
2018-01-03 00:46:01.900,-105,-8.4,-99.5,10.6,6.6,11/0,RTT,66,94,82,56
2018-01-03 00:46:01.950,-101.7,-2.3,-94.5,14.8,9.1,11/0,RTT,66,94,82,56
2018-01-03 00:46:02.535,-102.2,-3.5,-91.1,13.9,9.1,11/0,RTT,66,94,82,56
2018-01-03 00:46:02.850,-102.2,-3.5,-91.1,13.9,9.1,11/0,RTT,66,94,82,94
2018-01-03 00:46:03.0,-102.8,-1.7,-99.9,14.1,7.6,11/0,RTT,66,94,82,94
2018-01-03 00:46:03.515,-108.2,-8.4,-107.6,8.4,6.2,11/0,RTT,66,94,82,94
2018-01-03 00:46:03.850,-108.2,-8.4,-107.6,8.4,6.2,11/0,RTT,66,94,82,93
2018-01-03 00:46:04.70,-101.9,-1.6,-95,13.7,7.1,11/0,RTT,66,94,82,93
2018-01-03 00:46:04.640,-104.7,-5.2,-100.9,13.1,3.6,11/0,RTT,66,94,82,93
2018-01-03 00:46:04.890,-104.7,-5.2,-100.9,13.1,3.6,11/0,RTT,66,94,82,92
2018-01-03 00:46:04.895,-104.7,-5.2,-100.9,13.1,3.6,11/0,RTT,66,94,83,0
2018-01-03 00:46:04.905,-104.7,-5.2,-100.9,13.1,3.6,12/0,RTT,66,94,83,0
2018-01-03 00:46:05.285,-102.4,-0.3,-97.7,14.2,3.8,12/0,RTT,66,94,83,0
2018-01-03 00:46:05.600,-106.3,-3.7,-99.5,10.6,8.5,12/0,RTT,66,94,83,0
2018-01-03 00:46:05.895,-106.3,-3.7,-99.5,10.6,8.5,12/0,RTT,66,94,83,86
2018-01-03 00:46:06.245,-107.8,-5.6,-103.6,10.1,8,12/0,RTT,66,94,83,86
2018-01-03 00:46:06.890,-110,-18.1,-104.1,7.1,9.1,12/0,RTT,66,94,83,86
2018-01-03 00:46:06.895,-110,-18.1,-104.1,7.1,9.1,12/0,RTT,66,94,83,85
2018-01-03 00:46:07.875,-109.7,-8.8,-102.2,8.1,9.5,12/0,RTT,66,94,83,85
2018-01-03 00:46:07.910,-109.7,-8.8,-102.2,8.1,9.5,12/0,RTT,66,94,83,83
2018-01-03 00:46:08.150,-108.5,-14.8,-100.8,8.9,9.2,12/0,RTT,66,94,83,83
2018-01-03 00:46:08.930,-108.5,-14.8,-100.8,8.9,9.2,12/0,RTT,66,94,83,102
2018-01-03 00:46:08.975,-104.9,-4.6,-103.9,12.1,7,12/0,RTT,66,94,83,102
2018-01-03 00:46:09.495,-103.2,-4.9,-96.4,13.5,4.4,12/0,RTT,66,94,83,102
2018-01-03 00:46:09.885,-103.2,-4.9,-96.4,13.5,4.4,12/0,RTT,66,94,83,80
2018-01-03 00:46:10.10,-102.8,-4.4,-96.1,14.1,2.6,12/0,RTT,66,94,83,80
2018-01-03 00:46:10.415,-103.1,-8,-90,14.1,4.2,12/0,RTT,66,94,83,80
2018-01-03 00:46:10.840,-103.1,-8,-90,14.1,4.2,12/0,RTT,66,94,83,39
2018-01-03 00:46:10.985,-103.4,-1.7,-102.7,13.6,3.1,12/0,RTT,66,94,83,39
2018-01-03 00:46:11.495,-103.8,-4,-101.9,12.7,4.4,12/0,RTT,66,94,83,39
2018-01-03 00:46:11.895,-103.8,-4,-101.9,12.7,4.4,12/0,RTT,66,94,83,79
2018-01-03 00:46:12.15,-105.2,-5.2,-101.6,11.4,7,12/0,RTT,66,94,83,79
2018-01-03 00:46:12.490,-106.9,-7.9,-99.3,10.5,9.9,12/0,RTT,66,94,83,79
2018-01-03 00:46:12.885,-106.9,-7.9,-99.3,10.5,9.9,12/0,RTT,66,94,83,77
2018-01-03 00:46:13.125,-107.8,-11.6,-107.6,9.8,10.4,12/0,RTT,66,94,83,77
2018-01-03 00:46:13.660,-104.4,-1.4,-106.1,13.4,5.5,12/0,RTT,66,94,83,77
2018-01-03 00:46:13.885,-104.4,-1.4,-106.1,13.4,5.5,12/0,RTT,66,94,83,76
2018-01-03 00:46:14.65,-104.3,-7.8,-84,13.5,3.3,12/0,RTT,66,94,83,76
2018-01-03 00:46:14.710,-104.4,-23.7,-85.5,12.2,2.8,12/0,RTT,66,94,83,76
2018-01-03 00:46:14.970,-104.4,-23.7,-85.5,12.2,2.8,12/0,RTT,66,94,83,94
2018-01-03 00:46:14.990,-104.4,-23.7,-85.5,12.2,2.8,12/0,RTT,66,94,82,0
2018-01-03 00:46:15.15,-104.4,-23.7,-85.5,12.2,2.8,13/0,RTT,66,94,82,0
2018-01-03 00:46:15.190,-104.1,-9.1,-87.7,12.7,4.2,13/0,RTT,66,94,82,0
2018-01-03 00:46:15.665,-108.5,-8.1,-109.2,8.9,4.4,13/0,RTT,66,94,82,0
2018-01-03 00:46:16.5,-108.5,-8.1,-109.2,8.9,4.4,13/0,RTT,66,94,82,82
2018-01-03 00:46:16.255,-108.2,-6.2,-110,9,4.4,13/0,RTT,66,94,82,82
2018-01-03 00:46:16.800,-105,-3,-106.9,12.9,2.3,13/0,RTT,66,94,82,82
2018-01-03 00:46:17.70,-105,-3,-106.9,12.9,2.3,13/0,RTT,66,94,82,81
2018-01-03 00:46:17.425,-103.9,-6.4,-97.8,14.1,2.9,13/0,RTT,66,94,82,81
2018-01-03 00:46:17.760,-103.9,-3.3,-100.6,14.5,5.2,13/0,RTT,66,94,82,81
2018-01-03 00:46:18.35,-103.9,-3.3,-100.6,14.5,5.2,13/0,RTT,66,94,82,76
2018-01-03 00:46:18.385,-104.1,-3.5,-102,13.3,4.5,13/0,RTT,66,94,82,76
2018-01-03 00:46:19.85,-104.1,-5,-86.7,13.1,0.8,13/0,RTT,66,94,82,76
2018-01-03 00:46:19.345,-104.1,-9.1,-96.7,13,2.4,13/0,RTT,66,94,82,76
2018-01-03 00:46:20.30,-104.1,-9.1,-96.7,13,2.4,13/0,RTT,66,94,82,95
2018-01-03 00:46:20.170,-104.5,-15.9,-88.7,12.7,11.5,13/0,RTT,66,94,82,95
2018-01-03 00:46:20.630,-104.4,-7.4,-99.1,13.1,12.5,13/0,RTT,66,94,82,95
2018-01-03 00:46:21.130,-104.4,-7.4,-99.1,13.1,12.5,13/0,RTT,66,94,82,75
2018-01-03 00:46:21.180,-104.8,-6.7,-101.8,12.8,13.1,13/0,RTT,66,94,82,75
2018-01-03 00:46:21.660,-104.7,-5.1,-103.2,13,13,13/0,RTT,66,94,82,75
2018-01-03 00:46:22.50,-104.7,-5.1,-103.2,13,13,13/0,RTT,66,94,82,93
2018-01-03 00:46:22.145,-104.7,-2.7,-104.8,13.4,11.8,13/0,RTT,66,94,82,93
2018-01-03 00:46:22.715,-104.5,-3.4,-106.1,13.3,6.7,13/0,RTT,66,94,82,93
2018-01-03 00:46:23.20,-104.5,-3.4,-106.1,13.3,6.7,13/0,RTT,66,94,82,89
2018-01-03 00:46:23.205,-104.3,-7.6,-99,13.6,5.1,13/0,RTT,66,94,82,89
2018-01-03 00:46:23.515,-104.1,-9.5,-97.6,13.1,2.4,13/0,RTT,66,94,82,89
2018-01-03 00:46:24.0,-104.1,-9.5,-97.6,13.1,2.4,13/0,RTT,66,94,82,52
2018-01-03 00:46:24.170,-104.6,-6.9,-91.5,10.5,3.2,13/0,RTT,66,94,82,52
2018-01-03 00:46:24.800,-112.1,-18.9,-107.7,5,8.2,13/0,RTT,66,94,82,52
2018-01-03 00:46:25.25,-112.1,-18.9,-107.7,5,8.2,13/0,RTT,66,94,82,90
2018-01-03 00:46:25.105,-112.1,-18.9,-107.7,5,8.2,13/0,RTT,66,94,82,0
2018-01-03 00:46:25.110,-112.1,-18.9,-107.7,5,8.2,14/0,RTT,66,94,82,0
2018-01-03 00:46:25.465,-112.1,-18.1,-106.7,5,7.4,14/0,RTT,66,94,82,0
2018-01-03 00:46:25.975,-108.7,-13.3,-102.9,7.8,6.1,14/0,RTT,66,94,82,0
2018-01-03 00:46:26.40,-108.7,-13.3,-102.9,7.8,6.1,14/0,RTT,66,94,82,39
2018-01-03 00:46:26.225,-106.5,-6.2,-108.1,10.3,5.3,14/0,RTT,66,94,82,39
2018-01-03 00:46:27.80,-106.5,-6.2,-108.1,10.3,5.3,14/0,RTT,66,94,82,53
2018-01-03 00:46:27.180,-109.7,-8.5,-109.2,7.5,5.2,14/0,RTT,66,94,82,53
2018-01-03 00:46:27.800,-109.9,-10.1,-109.8,7,6,14/0,RTT,66,94,82,53
2018-01-03 00:46:28.100,-109.9,-10.1,-109.8,7,6,14/0,RTT,66,94,82,98
2018-01-03 00:46:28.210,-106.8,-7.8,-98,9.7,3.8,14/0,RTT,66,94,82,98
2018-01-03 00:46:28.760,-105.9,-5.3,-108.5,9.7,3.9,14/0,RTT,66,94,82,98
2018-01-03 00:46:29.90,-105.9,-5.3,-108.5,9.7,3.9,14/0,RTT,66,94,82,79
2018-01-03 00:46:29.305,-106.9,-8,-106,9.7,6.6,14/0,RTT,66,94,82,79
2018-01-03 00:46:29.730,-104,-4.6,-99.9,11.2,3.7,14/0,RTT,66,94,82,79
2018-01-03 00:46:30.40,-104,-4.6,-99.9,11.2,3.7,14/0,RTT,66,94,82,38
2018-01-03 00:46:30.235,-104,-3.9,-101.9,12.4,1.6,14/0,RTT,66,94,82,38
2018-01-03 00:46:30.880,-103.1,-2.6,-101.2,13.3,4.1,14/0,RTT,66,94,82,38
2018-01-03 00:46:31.85,-103.1,-2.6,-101.2,13.3,4.1,14/0,RTT,66,94,82,78
2018-01-03 00:46:31.370,-102.4,-2.3,-98.4,14.3,4.7,14/0,RTT,66,94,82,78
2018-01-03 00:46:31.835,-103,-3.5,-96.6,12.9,2.8,14/0,RTT,66,94,82,78
2018-01-03 00:46:32.150,-103,-3.5,-96.6,12.9,2.8,14/0,RTT,66,94,82,136
2018-01-03 00:46:32.315,-105,-2.5,-106.6,11.4,6.3,14/0,RTT,66,94,82,136
2018-01-03 00:46:32.980,-103.5,-1.9,-103.8,13.8,2.9,14/0,RTT,66,94,82,136
2018-01-03 00:46:33.115,-103.5,-1.9,-103.8,13.8,2.9,14/0,RTT,66,94,82,111
2018-01-03 00:46:33.425,-101.4,-2.5,-91.5,14.7,2.3,14/0,RTT,66,94,82,111
2018-01-03 00:46:34.25,-103.4,-3.1,-100.9,12.2,2.2,14/0,RTT,66,94,82,111
2018-01-03 00:46:34.70,-103.4,-3.1,-100.9,12.2,2.2,14/0,RTT,66,94,82,35
2018-01-03 00:46:34.465,-105,-4.8,-101.8,11.4,3.9,14/0,RTT,66,94,82,35
2018-01-03 00:46:35.95,-105,-4.8,-101.8,11.4,3.9,14/0,RTT,66,94,82,74
2018-01-03 00:46:35.120,-105,-4.8,-101.8,11.4,3.9,14/0,RTT,66,94,82,0
2018-01-03 00:46:35.135,-105,-4.8,-101.8,11.4,3.9,15/0,RTT,66,94,82,0
2018-01-03 00:46:35.210,-103.9,-4.3,-101.5,12.5,2.9,15/0,RTT,66,94,82,0
2018-01-03 00:46:35.740,-103.6,-5.5,-97.3,13,1.8,15/0,RTT,66,94,82,0
2018-01-03 00:46:36.260,-103.6,-5.5,-97.3,13,1.8,15/0,RTT,66,94,82,82
2018-01-03 00:46:36.305,-103.7,-6.6,-87.9,13.2,3.3,15/0,RTT,66,94,82,82
2018-01-03 00:46:36.625,-103.6,-1.2,-104.4,14.3,4,15/0,RTT,66,94,82,82
2018-01-03 00:46:37.225,-103.6,-1.2,-104.4,14.3,4,15/0,RTT,66,94,82,81
2018-01-03 00:46:37.300,-103.7,-3,-103,14.6,4.7,15/0,RTT,66,94,82,81
2018-01-03 00:46:37.645,-103.7,-6,-95.4,14.7,5.1,15/0,RTT,66,94,82,81
2018-01-03 00:46:38.195,-103.7,-6,-95.4,14.7,5.1,15/0,RTT,66,94,82,40
2018-01-03 00:46:38.400,-103.2,-3.9,-90.8,15.2,4.9,15/0,RTT,66,94,82,40
2018-01-03 00:46:38.910,-102.6,-3.5,-96.2,14.8,2.3,15/0,RTT,66,94,82,40
2018-01-03 00:46:39.230,-102.6,-3.5,-96.2,14.8,2.3,15/0,RTT,66,94,82,78
2018-01-03 00:46:39.515,-103.5,-10.2,-88.3,14.2,3.3,15/0,RTT,66,94,82,78
2018-01-03 00:46:40.205,-103.5,-10.2,-88.3,14.2,3.3,15/0,RTT,66,94,82,57
2018-01-03 00:46:40.325,-105.4,-11,-88.9,12,5.9,15/0,RTT,66,94,82,57
2018-01-03 00:46:40.810,-104.7,-24,-85.9,12.4,6.3,15/0,RTT,66,94,82,57
2018-01-03 00:46:41.230,-104.7,-24,-85.9,12.4,6.3,15/0,RTT,66,94,82,77
2018-01-03 00:46:41.340,-104.3,-22.9,-80.9,12.5,4.8,15/0,RTT,66,94,82,77
2018-01-03 00:46:41.855,-102.2,-21.2,-79.3,15.1,3.2,15/0,RTT,66,94,82,77
2018-01-03 00:46:42.65,-102,-5.3,-91,16,2.7,15/0,RTT,66,94,82,77
2018-01-03 00:46:42.275,-102,-5.3,-91,16,2.7,15/0,RTT,66,94,82,94
2018-01-03 00:46:42.850,-104.5,-2.1,-104.3,13.1,5.1,15/0,RTT,66,94,82,94
2018-01-03 00:46:43.380,-106.9,-12.5,-106.5,9.5,4,15/0,RTT,66,94,82,94
2018-01-03 00:46:43.855,-107.6,-8.4,-107.3,9.1,2.3,15/0,RTT,66,94,82,94
2018-01-03 00:46:44.240,-107.6,-8.4,-107.3,9.1,2.3,15/0,RTT,66,94,82,91
2018-01-03 00:46:44.395,-107.4,-14.7,-106.1,9,5.2,15/0,RTT,66,94,82,91
2018-01-03 00:46:44.635,-106.9,-14.2,-105.2,9.9,2.4,15/0,RTT,66,94,82,91
2018-01-03 00:46:45.265,-106.9,-14.2,-105.2,9.9,2.4,15/0,RTT,66,94,82,90
2018-01-03 00:46:45.385,-106.9,-14.2,-105.2,9.9,2.4,15/0,RTT,66,94,81,0
2018-01-03 00:46:45.390,-106.9,-14.2,-105.2,9.9,2.4,16/0,RTT,66,94,81,0
2018-01-03 00:46:45.405,-107.7,-8.3,-103.4,8.4,2,16/0,RTT,66,94,81,0
2018-01-03 00:46:45.940,-106.9,-11.8,-102.6,9.4,0.9,16/0,RTT,66,94,81,0
2018-01-03 00:46:46.340,-106.9,-11.8,-102.6,9.4,0.9,16/0,RTT,66,94,81,76
2018-01-03 00:46:46.435,-108.6,-9.8,-109.9,8.8,3.6,16/0,RTT,66,94,81,76
2018-01-03 00:46:46.970,-107.3,-10.6,-107.8,9.3,2.9,16/0,RTT,66,94,81,76
2018-01-03 00:46:47.370,-107.3,-10.6,-107.8,9.3,2.9,16/0,RTT,66,94,81,95
2018-01-03 00:46:47.465,-107.3,-5,-96.5,10.7,3.8,16/0,RTT,66,94,81,95
2018-01-03 00:46:47.935,-107.3,-5.3,-103.7,8.9,3.5,16/0,RTT,66,94,81,95
2018-01-03 00:46:48.495,-106.8,-4.9,-105.6,9.3,8,16/0,RTT,66,94,81,95
2018-01-03 00:46:48.955,-106.6,-7.6,-105.8,9.4,6.4,16/0,RTT,66,94,81,95
2018-01-03 00:46:49.360,-106.6,-7.6,-105.8,9.4,6.4,16/0,RTT,66,94,81,92
2018-01-03 00:46:49.495,-106,-3.6,-103.4,10.5,6.3,16/0,RTT,66,94,81,92
2018-01-03 00:46:49.795,-104.7,-2.6,-105.9,11.6,3.8,16/0,RTT,66,94,81,92
2018-01-03 00:46:50.360,-104.7,-2.6,-105.9,11.6,3.8,16/0,RTT,66,94,81,91
2018-01-03 00:46:50.560,-107.8,-8.3,-108.4,10.2,2.1,16/0,RTT,66,94,81,91
2018-01-03 00:46:51.185,-106.8,-5,-107.5,11,2.6,16/0,RTT,66,94,81,91
2018-01-03 00:46:51.360,-106.8,-5,-107.5,11,2.6,16/0,RTT,66,94,81,89
2018-01-03 00:46:51.675,-106.9,-7.6,-102.9,9.7,2.2,16/0,RTT,66,94,81,89
2018-01-03 00:46:52.340,-105.2,-5.3,-104.5,11.9,1.9,16/0,RTT,66,94,81,89
2018-01-03 00:46:52.360,-105.2,-5.3,-104.5,11.9,1.9,16/0,RTT,66,94,81,88
2018-01-03 00:46:52.690,-105.6,-8.2,-105,12.6,1.4,16/0,RTT,66,94,81,88
2018-01-03 00:46:53.320,-105.6,-8.2,-105,12.6,1.4,16/0,RTT,66,94,81,47
2018-01-03 00:46:53.385,-105.7,-4.9,-98.8,11.5,0.5,16/0,RTT,66,94,81,47
2018-01-03 00:46:53.625,-105.9,-4.2,-102.8,11.7,1.5,16/0,RTT,66,94,81,47
2018-01-03 00:46:54.365,-105.9,-4.2,-102.8,11.7,1.5,16/0,RTT,66,94,81,84
2018-01-03 00:46:54.410,-105.2,-4.7,-102.7,11.7,-0.2,16/0,RTT,66,94,81,84
2018-01-03 00:46:54.895,-105.4,-4.7,-104.1,11.9,1,16/0,RTT,66,94,81,84
2018-01-03 00:46:55.405,-105.4,-4.7,-104.1,11.9,1,16/0,RTT,66,94,81,90
2018-01-03 00:46:55.410,-105.4,-4.7,-104.1,11.9,1,16/0,RTT,66,94,82,0
2018-01-03 00:46:55.420,-105.4,-4.7,-104.1,11.9,1,17/0,RTT,66,94,82,0
2018-01-03 00:46:55.430,-106.7,-6.1,-98,9.9,7.6,17/0,RTT,66,94,82,0
2018-01-03 00:46:55.945,-108.7,-14.7,-102.4,8.3,10.3,17/0,RTT,66,94,82,0
2018-01-03 00:46:56.145,-108,-27.3,-96.4,6.7,3.9,17/0,RTT,66,94,82,0
2018-01-03 00:46:56.425,-108,-27.3,-96.4,6.7,3.9,17/0,RTT,66,94,82,88
2018-01-03 00:46:56.795,-105.9,-11.4,-94.8,11.9,2.3,17/0,RTT,66,94,82,88
2018-01-03 00:46:57.465,-101.7,-2.1,-94,14.2,4.8,17/0,RTT,66,94,82,88
2018-01-03 00:46:57.995,-101.4,-4.5,-87.3,15.4,5.5,17/0,RTT,66,94,82,88
2018-01-03 00:46:58.450,-101.4,-4.5,-87.3,15.4,5.5,17/0,RTT,66,94,82,86
2018-01-03 00:46:58.510,-101.2,-6.7,-83.2,14.7,7.5,17/0,RTT,66,94,82,86
2018-01-03 00:46:58.710,-101.5,-3.5,-94.2,14.9,7.2,17/0,RTT,66,94,82,86
2018-01-03 00:46:59.415,-101.5,-3.5,-94.2,14.9,7.2,17/0,RTT,66,94,82,66
2018-01-03 00:46:59.515,-102.4,-3.8,-95.9,14.1,7.7,17/0,RTT,66,94,82,66
2018-01-03 00:46:59.995,-104,-5.8,-98.3,13.2,7.2,17/0,RTT,66,94,82,66
2018-01-03 00:47:00.380,-104,-5.8,-98.3,13.2,7.2,17/0,RTT,66,94,82,44
2018-01-03 00:47:00.635,-104.4,-2.8,-105.5,13.3,3.4,17/0,RTT,66,94,82,44
2018-01-03 00:47:01.110,-101.4,-0.6,-94.3,16.3,5.2,17/0,RTT,66,94,82,44
2018-01-03 00:47:01.420,-101.4,-0.6,-94.3,16.3,5.2,17/0,RTT,66,94,82,83
2018-01-03 00:47:01.620,-102,-0.5,-98.9,15.8,6,17/0,RTT,66,94,82,83
2018-01-03 00:47:02.240,-104.2,-2.8,-104.9,14.2,6.7,17/0,RTT,66,94,82,83
2018-01-03 00:47:02.420,-104.2,-2.8,-104.9,14.2,6.7,17/0,RTT,66,94,82,82
2018-01-03 00:47:02.885,-104.1,-2.5,-102.3,12.1,5,17/0,RTT,66,94,82,82
2018-01-03 00:47:03.215,-107.3,-10.2,-98.6,9.8,3.1,17/0,RTT,66,94,82,82
2018-01-03 00:47:03.420,-107.3,-10.2,-98.6,9.8,3.1,17/0,RTT,66,94,82,80
2018-01-03 00:47:03.870,-104.7,-7.1,-84,14,2.4,17/0,RTT,66,94,82,80
2018-01-03 00:47:04.330,-104.8,-6.3,-91.8,13.3,2.5,17/0,RTT,66,94,82,80
2018-01-03 00:47:04.420,-104.8,-6.3,-91.8,13.3,2.5,17/0,RTT,66,94,82,79
2018-01-03 00:47:04.790,-104.3,-2.1,-106.5,13.5,4.6,17/0,RTT,66,94,82,79
2018-01-03 00:47:05.460,-104.3,-2.1,-106.5,13.5,4.6,17/0,RTT,66,94,81,0
2018-01-03 00:47:05.475,-104.3,-2.1,-106.5,13.5,4.6,18/0,RTT,66,94,81,0
2018-01-03 00:47:05.590,-105.3,-4.6,-105.5,11,4.4,18/0,RTT,66,94,81,0
2018-01-03 00:47:06.70,-106.6,-6.7,-109,11,5.1,18/0,RTT,66,94,81,0
2018-01-03 00:47:06.425,-106.6,-6.7,-109,11,5.1,18/0,RTT,66,94,81,89
2018-01-03 00:47:06.645,-103.7,-2.2,-101.7,14.2,4.5,18/0,RTT,66,94,81,89
2018-01-03 00:47:07.255,-105.9,-4.2,-105.9,12.4,6.5,18/0,RTT,66,94,81,89
2018-01-03 00:47:07.400,-105.9,-4.2,-105.9,12.4,6.5,18/0,RTT,66,94,81,68
2018-01-03 00:47:07.665,-105.5,-7.9,-104.3,11.8,4.9,18/0,RTT,66,94,81,68
2018-01-03 00:47:07.990,-104.8,-6.2,-104.5,12.3,7.1,18/0,RTT,66,94,81,68
2018-01-03 00:47:08.380,-104.8,-6.2,-104.5,12.3,7.1,18/0,RTT,66,94,81,47
2018-01-03 00:47:08.650,-105.1,-5.3,-100.8,11.4,6.8,18/0,RTT,66,94,81,47
2018-01-03 00:47:09.300,-107.5,-6.4,-103.8,9.4,5.4,18/0,RTT,66,94,81,47
2018-01-03 00:47:09.440,-107.5,-6.4,-103.8,9.4,5.4,18/0,RTT,66,94,81,86
2018-01-03 00:47:10.85,-107.6,-6.2,-108.2,10.1,5.4,18/0,RTT,66,94,81,86
2018-01-03 00:47:10.435,-107.6,-6.2,-108.2,10.1,5.4,18/0,RTT,66,94,81,85
2018-01-03 00:47:10.690,-107.6,-4.7,-106,9.7,5.4,18/0,RTT,66,94,81,85
2018-01-03 00:47:11.185,-107.5,-8.7,-102.2,9.4,5.2,18/0,RTT,66,94,81,85
2018-01-03 00:47:11.465,-107.5,-8.7,-102.2,9.4,5.2,18/0,RTT,66,94,81,64
2018-01-03 00:47:11.620,-107.7,-19.9,-97.4,9.5,5.2,18/0,RTT,66,94,81,64
2018-01-03 00:47:12.155,-107.7,-7.6,-105.4,9.5,5.4,18/0,RTT,66,94,81,64
2018-01-03 00:47:12.490,-107.7,-7.6,-105.4,9.5,5.4,18/0,RTT,66,94,81,83
2018-01-03 00:47:12.785,-107.6,-15,-103.6,9.5,5.8,18/0,RTT,66,94,81,83
2018-01-03 00:47:13.440,-107.6,-15,-103.6,9.5,5.8,18/0,RTT,66,94,81,81
2018-01-03 00:47:13.585,-107.8,-8.6,-107.7,9,5.6,18/0,RTT,66,94,81,81
2018-01-03 00:47:14.135,-108,-8.9,-109.5,8.8,5.8,18/0,RTT,66,94,81,81
2018-01-03 00:47:14.515,-108,-8.9,-109.5,8.8,5.8,18/0,RTT,66,94,81,80
2018-01-03 00:47:14.630,-108.2,-5.8,-106,8.8,5.7,18/0,RTT,66,94,81,80
2018-01-03 00:47:15.315,-108.1,-13.5,-103.8,8.7,4.8,18/0,RTT,66,94,81,80
2018-01-03 00:47:15.485,-108.1,-13.5,-103.8,8.7,4.8,18/0,RTT,66,94,81,59
2018-01-03 00:47:15.485,-108.1,-13.5,-103.8,8.7,4.8,18/0,RTT,66,94,81,0
2018-01-03 00:47:15.495,-108.1,-13.5,-103.8,8.7,4.8,19/0,RTT,66,94,81,0
2018-01-03 00:47:15.685,-108.2,-12.5,-107.2,8.8,4.9,19/0,RTT,66,94,81,0
2018-01-03 00:47:16.525,-108.2,-12.5,-107.2,8.8,4.9,19/0,RTT,66,94,81,89
2018-01-03 00:47:16.555,-108.1,-12.7,-109,8.7,5,19/0,RTT,66,94,81,89
2018-01-03 00:47:17.50,-108.2,-11.9,-106.4,8.6,5,19/0,RTT,66,94,81,89
2018-01-03 00:47:17.515,-108.2,-11.9,-106.4,8.6,5,19/0,RTT,66,94,81,88
2018-01-03 00:47:17.595,-108.4,-7.9,-107.8,8.2,4.3,19/0,RTT,66,94,81,88
2018-01-03 00:47:18.440,-108.3,-9.3,-108,8.4,4,19/0,RTT,66,94,81,88
2018-01-03 00:47:18.600,-108.3,-9.3,-108,8.4,4,19/0,RTT,66,94,81,87
2018-01-03 00:47:18.860,-108.1,-19.3,-100.5,8.6,4.1,19/0,RTT,66,94,81,87
2018-01-03 00:47:19.540,-108.1,-19.3,-100.5,8.6,4.1,19/0,RTT,66,94,81,105
2018-01-03 00:47:19.665,-108.4,-8.4,-100.5,8.7,3.9,19/0,RTT,66,94,81,105
2018-01-03 00:47:20.150,-110.1,-11.3,-108.8,6.6,2.5,19/0,RTT,66,94,81,105
2018-01-03 00:47:20.590,-110.1,-11.3,-108.8,6.6,2.5,19/0,RTT,66,94,81,85
2018-01-03 00:47:21.225,-112.5,-16.3,-107.5,4,4.4,19/0,RTT,66,94,81,85
2018-01-03 00:47:21.535,-112.5,-16.3,-107.5,4,4.4,19/0,RTT,66,94,81,28
2018-01-03 00:47:22.555,-111.1,-12.4,-110,5.3,3.7,19/0,RTT,66,94,81,28
2018-01-03 00:47:22.610,-111.1,-12.4,-110,5.3,3.7,19/0,RTT,66,94,81,82
2018-01-03 00:47:23.10,-105.1,-4.4,-105,12.3,3,19/0,RTT,66,94,81,82
2018-01-03 00:47:23.485,-104.7,-5.4,-97.2,13,3.4,19/0,RTT,66,94,81,82
2018-01-03 00:47:23.690,-104.7,-5.4,-97.2,13,3.4,19/0,RTT,66,94,81,96
2018-01-03 00:47:24.35,-104.6,-4.2,-105.3,12.1,2.3,19/0,RTT,66,94,81,96
2018-01-03 00:47:24.535,-104.5,-5.2,-94.5,12.9,3.5,19/0,RTT,66,94,81,96
2018-01-03 00:47:24.610,-104.5,-5.2,-94.5,12.9,3.5,19/0,RTT,66,94,81,80
2018-01-03 00:47:25.100,-104.6,-5.3,-93.9,13.1,5.4,19/0,RTT,66,94,81,80
2018-01-03 00:47:25.585,-104.6,-5.3,-93.9,13.1,5.4,19/0,RTT,66,94,81,94
2018-01-03 00:47:25.585,-104.6,-5.3,-93.9,13.1,5.4,19/0,RTT,66,94,81,0
2018-01-03 00:47:25.595,-104.6,-5.3,-93.9,13.1,5.4,20/0,RTT,66,94,81,0
2018-01-03 00:47:26.385,-110.9,-5.9,-106.7,5.6,8.9,20/0,RTT,66,94,81,0
2018-01-03 00:47:26.640,-110.9,-5.9,-106.7,5.6,8.9,20/0,RTT,66,94,81,70
2018-01-03 00:47:27.610,-110.9,-5.9,-106.7,5.6,8.9,20/0,RTT,66,94,81,56
2018-01-03 00:47:27.660,-114,-12.1,-10.2,4,5.1,20/0,RTT,66,94,81,56
2018-01-03 00:47:28.150,-114,-7.9,-12.2,4.7,7,20/0,RTT,66,94,81,56
2018-01-03 00:47:28.595,-114,-7.9,-12.2,4.7,7,20/0,RTT,66,94,81,91
2018-01-03 00:47:28.715,-114.1,-11.7,-11,4.4,5.7,20/0,RTT,66,94,81,91
2018-01-03 00:47:29.155,-114,-8.4,-12.9,5.3,6.1,20/0,RTT,66,94,81,91
2018-01-03 00:47:29.605,-114,-8.4,-12.9,5.3,6.1,20/0,RTT,66,94,81,50
2018-01-03 00:47:29.705,-114,-10.1,-12.9,4.6,5.9,20/0,RTT,66,94,81,50
2018-01-03 00:47:30.225,-114,-9.1,-11.9,5.5,6.4,20/0,RTT,66,94,81,50
2018-01-03 00:47:30.650,-114,-9.1,-11.9,5.5,6.4,20/0,RTT,66,94,81,89
2018-01-03 00:47:30.770,-114.3,-9.8,-12.5,5.8,5.5,20/0,RTT,66,94,81,89
2018-01-03 00:47:31.325,-114.3,-9.4,-11.7,6.4,6.1,20/0,RTT,66,94,81,89
