Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI,Lat,Long
2017-12-06 12:48:37.720,-99,-19,-68.9,23.7,20.5,2/5,,,,,96954,55.052803,9.784172
2017-12-06 12:48:38.225,-98.9,-18.8,-68.6,23,19.8,2/5,,,,,96954,55.052803,9.784172
2017-12-06 12:48:38.740,-99.5,-19,-70.9,24.1,21.1,2/5,,,,,96954,55.052803,9.784172
2017-12-06 12:48:38.850,-99.5,-19,-70.9,24.1,21.1,2/5,,,,,94280,55.052803,9.784172
2017-12-06 12:48:39.225,-99.6,-14.5,-71.9,22.3,20.2,2/5,,,,,94280,55.052803,9.784172
2017-12-06 12:48:39.750,-99.9,-18.5,-73,22.7,20.1,2/5,,,,,94280,55.052803,9.784172
2017-12-06 12:48:40.270,-99.6,-19,-70.7,21.9,19.7,2/5,,,,,94280,55.052803,9.784172
2017-12-06 12:48:40.750,-98.8,-19,-68.2,22.7,19.3,2/5,,,,,94280,55.052803,9.784172
2017-12-06 12:48:40.945,-98.8,-19,-68.2,22.7,19.3,2/5,,,,,86190,55.052803,9.784172
2017-12-06 12:48:41.270,-98.8,-18.6,-68.5,24.1,20.5,2/5,,,,,86190,55.052803,9.784172
2017-12-06 12:48:41.790,-98.4,-18.9,-66.6,23.8,20.1,2/5,,,,,86190,55.052803,9.784172
2017-12-06 12:48:42.305,-98.7,-19,-67.4,21.6,19,2/5,,,,,86190,55.052803,9.784172
2017-12-06 12:48:42.515,-98.7,-19,-67.4,21.6,19,2/5,Application thrpt,77757.4,77757.4,77757.4,0,55.052803,9.784172
2017-12-06 12:48:42.525,-98.7,-19,-67.4,21.6,19,3/5,Application thrpt,77757.4,77757.4,77757.4,0,55.052803,9.784172
2017-12-06 12:48:42.790,-98.9,-5.4,-70.7,23.5,19.6,3/5,Application thrpt,77757.4,77757.4,77757.4,0,55.052803,9.784172
2017-12-06 12:48:43.325,-99.5,0.3,-88.9,22.5,18.5,3/5,Application thrpt,77757.4,77757.4,77757.4,0,55.052803,9.784172
2017-12-06 12:48:43.815,-98.8,-0.4,-66,23.3,18.9,3/5,Application thrpt,77757.4,77757.4,77757.4,0,55.052803,9.784172
2017-12-06 12:48:44.320,-98.6,-5,-63,23.8,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,0,55.052803,9.784172
2017-12-06 12:48:44.815,-98.5,-10.3,-60.7,23.1,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,0,55.052803,9.784172
2017-12-06 12:48:45.255,-98.5,-10.3,-60.7,23.1,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,50356,55.052803,9.784172
2017-12-06 12:48:45.330,-98.6,-25.8,-60.1,23.9,19.9,3/5,Application thrpt,77757.4,77757.4,77757.4,50356,55.052803,9.784172
2017-12-06 12:48:45.845,-99.2,-25.8,-62.8,22,18.5,3/5,Application thrpt,77757.4,77757.4,77757.4,50356,55.052803,9.784172
2017-12-06 12:48:46.380,-98.9,-9.8,-62.2,23.4,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,50356,55.052803,9.784172
2017-12-06 12:48:46.845,-98.3,-25.6,-58.4,23.7,19.7,3/5,Application thrpt,77757.4,77757.4,77757.4,50356,55.052803,9.784172
2017-12-06 12:48:47.245,-98.3,-25.6,-58.4,23.7,19.7,3/5,Application thrpt,77757.4,77757.4,77757.4,89061,55.052803,9.784172
2017-12-06 12:48:47.370,-97.5,-25.9,-55.3,19.8,17.9,3/5,Application thrpt,77757.4,77757.4,77757.4,89061,55.052803,9.784172
2017-12-06 12:48:47.885,-101.8,-26,-71.2,20.3,18,3/5,Application thrpt,77757.4,77757.4,77757.4,89061,55.052803,9.784172
2017-12-06 12:48:48.365,-104.6,-25.5,-84.4,18.8,18.2,3/5,Application thrpt,77757.4,77757.4,77757.4,89061,55.052803,9.784172
2017-12-06 12:48:48.900,-106,-25.6,-90.1,18.6,19.1,3/5,Application thrpt,77757.4,77757.4,77757.4,89061,55.052803,9.784172
2017-12-06 12:48:49.245,-106,-25.6,-90.1,18.6,19.1,3/5,Application thrpt,77757.4,77757.4,77757.4,85424,55.052803,9.784172
2017-12-06 12:48:49.370,-101.2,-26.1,-66.1,22.7,19.4,3/5,Application thrpt,77757.4,77757.4,77757.4,85424,55.052803,9.784172
2017-12-06 12:48:49.895,-97.5,-25.8,-54.9,25.1,20,3/5,Application thrpt,77757.4,77757.4,77757.4,85424,55.052803,9.784172
2017-12-06 12:48:50.405,-99.4,-26.2,-61.3,21.9,18.7,3/5,Application thrpt,77757.4,77757.4,77757.4,85424,55.052803,9.784172
2017-12-06 12:48:50.930,-100,-25.6,-65.7,21.7,17.8,3/5,Application thrpt,77757.4,77757.4,77757.4,85424,55.052803,9.784172
2017-12-06 12:48:51.245,-100,-25.6,-65.7,21.7,17.8,3/5,Application thrpt,77757.4,77757.4,77757.4,95536,55.052803,9.784172
2017-12-06 12:48:51.445,-100.7,-25.8,-68.9,20.5,14.5,3/5,Application thrpt,77757.4,77757.4,77757.4,95536,55.052803,9.784172
2017-12-06 12:48:51.930,-100.9,-25.7,-70,22.6,15.3,3/5,Application thrpt,77757.4,77757.4,77757.4,95536,55.052803,9.784172
2017-12-06 12:48:52.455,-100.9,-10,-69.9,22.1,15.8,3/5,Application thrpt,77757.4,77757.4,77757.4,95536,55.052803,9.784172
2017-12-06 12:48:52.980,-101,-25.6,-70.3,20.5,15.7,3/5,Application thrpt,77757.4,77757.4,77757.4,95536,55.052803,9.784172
2017-12-06 12:48:53.250,-101,-25.6,-70.3,20.5,15.7,3/5,Application thrpt,77757.4,77757.4,77757.4,94018,55.052803,9.784172
2017-12-06 12:48:53.490,-102,-25.6,-73.8,20.7,16,3/5,Application thrpt,77757.4,77757.4,77757.4,94018,55.052803,9.784172
2017-12-06 12:48:53.970,-103.9,-25.8,-81.7,20.4,16.8,3/5,Application thrpt,77757.4,77757.4,77757.4,94018,55.052803,9.784172
2017-12-06 12:48:54.490,-104.6,-26,-84.5,19.7,16.2,3/5,Application thrpt,77757.4,77757.4,77757.4,94018,55.052803,9.784172
2017-12-06 12:48:55.15,-104.4,-25.7,-83.4,20,16.7,3/5,Application thrpt,77757.4,77757.4,77757.4,94018,55.052803,9.784172
2017-12-06 12:48:55.245,-104.4,-25.7,-83.4,20,16.7,3/5,Application thrpt,77757.4,77757.4,77757.4,95610,55.052803,9.784172
2017-12-06 12:48:55.490,-103.5,-25.7,-80.3,20.5,14.4,3/5,Application thrpt,77757.4,77757.4,77757.4,95610,55.052803,9.784172
2017-12-06 12:48:56.10,-103.4,-25.9,-79.3,20.9,15,3/5,Application thrpt,77757.4,77757.4,77757.4,95610,55.052803,9.784172
2017-12-06 12:48:56.495,-104.3,-26.1,-82.3,20.3,15.5,3/5,Application thrpt,77757.4,77757.4,77757.4,95610,55.052803,9.784172
2017-12-06 12:48:57.15,-104.4,-25.5,-83.8,20,15.9,3/5,Application thrpt,77757.4,77757.4,77757.4,95610,55.052803,9.784172
2017-12-06 12:48:57.260,-104.4,-25.5,-83.8,20,15.9,3/5,Application thrpt,77757.4,77757.4,77757.4,89821,55.052803,9.784172
2017-12-06 12:48:57.535,-106.1,-25.7,-90.3,18.4,15.4,3/5,Application thrpt,77757.4,77757.4,77757.4,89821,55.052803,9.784172
2017-12-06 12:48:58.45,-105.4,-20.8,-90.8,19,14.8,3/5,Application thrpt,77757.4,77757.4,77757.4,89821,55.052803,9.784172
2017-12-06 12:48:58.545,-105.2,-18.5,-93.9,18.8,14.8,3/5,Application thrpt,77757.4,77757.4,77757.4,89821,55.052803,9.784172
2017-12-06 12:48:59.0,-104.9,-17.9,-93.4,19.2,14.9,3/5,Application thrpt,77757.4,77757.4,77757.4,89821,55.052803,9.784172
2017-12-06 12:48:59.260,-104.9,-17.9,-93.4,19.2,14.9,3/5,Application thrpt,77757.4,77757.4,77757.4,65459,55.052803,9.784172
2017-12-06 12:48:59.530,-103.3,-17.9,-85.3,20.1,14.7,3/5,Application thrpt,77757.4,77757.4,77757.4,65459,55.052803,9.784172
2017-12-06 12:49:00.55,-103,-18,-86,21.1,15.6,3/5,Application thrpt,77757.4,77757.4,77757.4,65459,55.052803,9.784172
2017-12-06 12:49:00.560,-104.1,-18,-89,20.1,16,3/5,Application thrpt,77757.4,77757.4,77757.4,65459,55.052803,9.784172
2017-12-06 12:49:01.15,-103.5,-17.8,-87,20.8,14.6,3/5,Application thrpt,77757.4,77757.4,77757.4,65459,55.052803,9.784172
2017-12-06 12:49:01.180,-103.5,-17.8,-87,20.8,14.6,3/5,Application thrpt,77757.4,77757.4,77757.4,65459,55.052802,9.784172
2017-12-06 12:49:01.265,-103.5,-17.8,-87,20.8,14.6,3/5,Application thrpt,77757.4,77757.4,77757.4,65888,55.052802,9.784172
2017-12-06 12:49:01.575,-104.4,-17.8,-89.7,20,18,3/5,Application thrpt,77757.4,77757.4,77757.4,65888,55.052802,9.784172
2017-12-06 12:49:02.95,-105.8,-18.2,-91.8,18.4,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,65888,55.052802,9.784172
2017-12-06 12:49:02.610,-106.1,-18.3,-96.9,18.1,18.1,3/5,Application thrpt,77757.4,77757.4,77757.4,65888,55.052802,9.784172
2017-12-06 12:49:03.125,-106.7,-19.3,-98.3,17.5,17.8,3/5,Application thrpt,77757.4,77757.4,77757.4,65888,55.052802,9.784172
2017-12-06 12:49:03.315,-106.7,-19.3,-98.3,17.5,17.8,3/5,Application thrpt,77757.4,77757.4,77757.4,68110,55.052802,9.784172
2017-12-06 12:49:03.690,-106.8,-19,-97.4,16.4,17.6,3/5,Application thrpt,77757.4,77757.4,77757.4,68110,55.052802,9.784172
2017-12-06 12:49:04.180,-107.5,-18,-103.6,16.6,15.3,3/5,Application thrpt,77757.4,77757.4,77757.4,68110,55.052802,9.784172
2017-12-06 12:49:04.690,-107,-17.6,-102.1,17.8,14.6,3/5,Application thrpt,77757.4,77757.4,77757.4,68110,55.052802,9.784172
2017-12-06 12:49:05.160,-107.1,-18.3,-100.9,17.3,15.5,3/5,Application thrpt,77757.4,77757.4,77757.4,68110,55.052802,9.784172
2017-12-06 12:49:05.470,-107.1,-18.3,-100.9,17.3,15.5,3/5,Application thrpt,77757.4,77757.4,77757.4,59374,55.052802,9.784172
2017-12-06 12:49:05.705,-106.9,-18.4,-101.1,17.3,15.8,3/5,Application thrpt,77757.4,77757.4,77757.4,59374,55.052802,9.784172
2017-12-06 12:49:06.210,-106.2,-18.2,-98.5,18.4,17.1,3/5,Application thrpt,77757.4,77757.4,77757.4,59374,55.052802,9.784172
2017-12-06 12:49:06.730,-106.6,-17.8,-100,17.9,16.9,3/5,Application thrpt,77757.4,77757.4,77757.4,59374,55.052802,9.784172
2017-12-06 12:49:07.260,-108.1,-19.4,-104.3,16.2,14.8,3/5,Application thrpt,77757.4,77757.4,77757.4,59374,55.052802,9.784172
2017-12-06 12:49:07.565,-108.1,-19.4,-104.3,16.2,14.8,3/5,Application thrpt,77757.4,77757.4,77757.4,55095,55.052802,9.784172
2017-12-06 12:49:07.760,-107.9,-18.9,-104.1,16.9,15.6,3/5,Application thrpt,77757.4,77757.4,77757.4,55095,55.052802,9.784172
2017-12-06 12:49:08.250,-103.9,-17.8,-89.2,20.2,19.6,3/5,Application thrpt,77757.4,77757.4,77757.4,55095,55.052802,9.784172
2017-12-06 12:49:08.760,-104.1,-18.4,-89.6,20.2,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,55095,55.052802,9.784172
2017-12-06 12:49:09.285,-103.6,-19.2,-86.9,21.1,19.4,3/5,Application thrpt,77757.4,77757.4,77757.4,55095,55.052802,9.784172
2017-12-06 12:49:09.570,-103.6,-19.2,-86.9,21.1,19.4,3/5,Application thrpt,77757.4,77757.4,77757.4,78892,55.052802,9.784172
2017-12-06 12:49:09.770,-103.6,-18.9,-87,20.6,19.3,3/5,Application thrpt,77757.4,77757.4,77757.4,78892,55.052802,9.784172
2017-12-06 12:49:10.285,-106,-19.1,-96.4,18.6,18.5,3/5,Application thrpt,77757.4,77757.4,77757.4,78892,55.052802,9.784172
2017-12-06 12:49:10.765,-105.6,-18.3,-94.7,19.3,19.6,3/5,Application thrpt,77757.4,77757.4,77757.4,78892,55.052802,9.784172
2017-12-06 12:49:11.290,-106.6,-18.4,-98.5,18,18.5,3/5,Application thrpt,77757.4,77757.4,77757.4,78892,55.052802,9.784172
2017-12-06 12:49:11.700,-106.6,-18.4,-98.5,18,18.5,3/5,Application thrpt,77757.4,77757.4,77757.4,73593,55.052802,9.784172
2017-12-06 12:49:11.810,-107.4,-18.1,-99,17.6,18.6,3/5,Application thrpt,77757.4,77757.4,77757.4,73593,55.052802,9.784172
2017-12-06 12:49:12.285,-105.7,-18.3,-91,18,18.9,3/5,Application thrpt,77757.4,77757.4,77757.4,73593,55.052802,9.784172
2017-12-06 12:49:12.805,-105.6,-18.7,-93,18.9,19,3/5,Application thrpt,77757.4,77757.4,77757.4,73593,55.052802,9.784172
2017-12-06 12:49:13.335,-104.2,-21.9,-84,17.9,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,73593,55.052802,9.784172
2017-12-06 12:49:13.615,-104.2,-21.9,-84,17.9,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,75183,55.052802,9.784172
2017-12-06 12:49:13.850,-105.4,-25.6,-87.2,16.3,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,75183,55.052802,9.784172
2017-12-06 12:49:14.330,-105.9,-25.3,-90,16.7,20.5,3/5,Application thrpt,77757.4,77757.4,77757.4,75183,55.052802,9.784172
2017-12-06 12:49:14.840,-106.2,-25.8,-90.7,17.5,20.2,3/5,Application thrpt,77757.4,77757.4,77757.4,75183,55.052802,9.784172
2017-12-06 12:49:15.340,-105.8,-25.9,-88.8,17.5,20.6,3/5,Application thrpt,77757.4,77757.4,77757.4,75183,55.052802,9.784172
2017-12-06 12:49:15.615,-105.8,-25.9,-88.8,17.5,20.6,3/5,Application thrpt,77757.4,77757.4,77757.4,72688,55.052802,9.784172
2017-12-06 12:49:15.845,-105.5,-26,-87.7,18.4,21,3/5,Application thrpt,77757.4,77757.4,77757.4,72688,55.052802,9.784172
2017-12-06 12:49:16.380,-105.7,-26,-88.7,18.5,20.8,3/5,Application thrpt,77757.4,77757.4,77757.4,72688,55.052802,9.784172
2017-12-06 12:49:16.860,-106,-25.6,-90.2,17.6,20.5,3/5,Application thrpt,77757.4,77757.4,77757.4,72688,55.052802,9.784172
2017-12-06 12:49:17.370,-106.1,-19.3,-92.3,18.6,20,3/5,Application thrpt,77757.4,77757.4,77757.4,72688,55.052802,9.784172
2017-12-06 12:49:17.730,-106.1,-19.3,-92.3,18.6,20,3/5,Application thrpt,77757.4,77757.4,77757.4,76915,55.052802,9.784172
2017-12-06 12:49:17.845,-105.7,-13,-90.5,19.2,20.4,3/5,Application thrpt,77757.4,77757.4,77757.4,76915,55.052802,9.784172
2017-12-06 12:49:18.385,-105.6,-19.4,-89.7,19.3,20.6,3/5,Application thrpt,77757.4,77757.4,77757.4,76915,55.052802,9.784172
2017-12-06 12:49:18.895,-105.2,-25.5,-87.3,18.9,21.1,3/5,Application thrpt,77757.4,77757.4,77757.4,76915,55.052802,9.784172
2017-12-06 12:49:19.370,-104.7,-21.9,-86,19.6,21,3/5,Application thrpt,77757.4,77757.4,77757.4,76915,55.052802,9.784172
2017-12-06 12:49:19.685,-104.7,-21.9,-86,19.6,21,3/5,Application thrpt,77757.4,77757.4,77757.4,77466,55.052802,9.784172
2017-12-06 12:49:19.890,-104.7,-20.5,-86.8,19.6,20.8,3/5,Application thrpt,77757.4,77757.4,77757.4,77466,55.052802,9.784172
2017-12-06 12:49:20.405,-103.9,-18.8,-84.9,19.9,20.8,3/5,Application thrpt,77757.4,77757.4,77757.4,77466,55.052802,9.784172
2017-12-06 12:49:20.895,-103,-19.4,-81.5,21.4,22.3,3/5,Application thrpt,77757.4,77757.4,77757.4,77466,55.052802,9.784172
2017-12-06 12:49:21.415,-102.4,-19,-81.5,21.3,21.6,3/5,Application thrpt,77757.4,77757.4,77757.4,77466,55.052802,9.784172
2017-12-06 12:49:21.705,-102.4,-19,-81.5,21.3,21.6,3/5,Application thrpt,77757.4,77757.4,77757.4,71157,55.052802,9.784172
2017-12-06 12:49:21.925,-103.5,-20.2,-81.5,20.5,22.1,3/5,Application thrpt,77757.4,77757.4,77757.4,71157,55.052802,9.784172
2017-12-06 12:49:22.405,-103.6,-20.9,-80.8,20.8,22.5,3/5,Application thrpt,77757.4,77757.4,77757.4,71157,55.052802,9.784172
2017-12-06 12:49:22.935,-104,-23.9,-81.9,19.3,21.9,3/5,Application thrpt,77757.4,77757.4,77757.4,71157,55.052802,9.784172
2017-12-06 12:49:23.415,-103.7,-19.1,-83,20.7,22,3/5,Application thrpt,77757.4,77757.4,77757.4,71157,55.052802,9.784172
2017-12-06 12:49:23.755,-103.7,-19.1,-83,20.7,22,3/5,Application thrpt,77757.4,77757.4,77757.4,64919,55.052802,9.784172
2017-12-06 12:49:23.920,-104.2,-23.3,-82.8,19.6,21.9,3/5,Application thrpt,77757.4,77757.4,77757.4,64919,55.052802,9.784172
2017-12-06 12:49:24.455,-103.8,-18.2,-82.2,20.6,22.1,3/5,Application thrpt,77757.4,77757.4,77757.4,64919,55.052802,9.784172
2017-12-06 12:49:24.920,-103.9,-23.8,-81.4,19.4,21.7,3/5,Application thrpt,77757.4,77757.4,77757.4,64919,55.052802,9.784172
2017-12-06 12:49:25.445,-103.9,-23.1,-82,19.6,21.9,3/5,Application thrpt,77757.4,77757.4,77757.4,64919,55.052802,9.784172
2017-12-06 12:49:25.755,-103.9,-23.1,-82,19.6,21.9,3/5,Application thrpt,77757.4,77757.4,77757.4,67831,55.052802,9.784172
2017-12-06 12:49:26.5,-103.5,-19.2,-83.9,20.8,21.7,3/5,Application thrpt,77757.4,77757.4,77757.4,67831,55.052802,9.784172
2017-12-06 12:49:26.490,-104.4,-17.9,-90.6,20,20.1,3/5,Application thrpt,77757.4,77757.4,77757.4,67831,55.052802,9.784172
2017-12-06 12:49:27.10,-105.9,-18.4,-94.1,18.3,19.1,3/5,Application thrpt,77757.4,77757.4,77757.4,67831,55.052802,9.784172
2017-12-06 12:49:27.500,-105.2,-18.2,-92.7,19.1,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,67831,55.052802,9.784172
2017-12-06 12:49:27.760,-105.2,-18.2,-92.7,19.1,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,73262,55.052802,9.784172
2017-12-06 12:49:28.5,-105.1,-18.7,-93.1,19.4,19.5,3/5,Application thrpt,77757.4,77757.4,77757.4,73262,55.052802,9.784172
2017-12-06 12:49:28.525,-104.9,-18.1,-92.1,18.4,18.9,3/5,Application thrpt,77757.4,77757.4,77757.4,73262,55.052802,9.784172
2017-12-06 12:49:29.45,-106.3,-19,-95,18.2,19.3,3/5,Application thrpt,77757.4,77757.4,77757.4,73262,55.052802,9.784172
2017-12-06 12:49:29.530,-104.4,-18.7,-90.6,19.2,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,73262,55.052802,9.784172
2017-12-06 12:49:29.830,-104.4,-18.7,-90.6,19.2,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,60963,55.052802,9.784172
2017-12-06 12:49:30.45,-104.3,-18.4,-89.6,18.1,19,3/5,Application thrpt,77757.4,77757.4,77757.4,60963,55.052802,9.784172
2017-12-06 12:49:30.575,-104.6,-18.5,-90.6,19.8,20.2,3/5,Application thrpt,77757.4,77757.4,77757.4,60963,55.052802,9.784172
2017-12-06 12:49:31.45,-105.8,-18.3,-90.5,18.3,19.6,3/5,Application thrpt,77757.4,77757.4,77757.4,60963,55.052802,9.784172
2017-12-06 12:49:31.605,-106,-18.7,-94.3,18,19.1,3/5,Application thrpt,77757.4,77757.4,77757.4,60963,55.052802,9.784172
2017-12-06 12:49:31.830,-106,-18.7,-94.3,18,19.1,3/5,Application thrpt,77757.4,77757.4,77757.4,50446,55.052802,9.784172
2017-12-06 12:49:32.90,-105.9,-18.3,-95.4,18.2,18.7,3/5,Application thrpt,77757.4,77757.4,77757.4,50446,55.052802,9.784172
2017-12-06 12:49:32.610,-107,-19.2,-99.2,17.3,17.5,3/5,Application thrpt,77757.4,77757.4,77757.4,50446,55.052802,9.784172
2017-12-06 12:49:33.130,-106.2,-18.3,-98,17.9,16.9,3/5,Application thrpt,77757.4,77757.4,77757.4,50446,55.052802,9.784172
2017-12-06 12:49:33.605,-105.4,-18.7,-94.5,19,18.4,3/5,Application thrpt,77757.4,77757.4,77757.4,50446,55.052802,9.784172
2017-12-06 12:49:33.985,-105.4,-18.7,-94.5,19,18.4,3/5,Application thrpt,77757.4,77757.4,77757.4,57519,55.052802,9.784172
2017-12-06 12:49:34.130,-105.1,-18.3,-93.7,19.3,18.6,3/5,Application thrpt,77757.4,77757.4,77757.4,57519,55.052802,9.784172
2017-12-06 12:49:34.605,-104,-18.4,-88.3,19.5,17.7,3/5,Application thrpt,77757.4,77757.4,77757.4,57519,55.052802,9.784172
2017-12-06 12:49:35.130,-103.1,-18.1,-85.9,20,17.7,3/5,Application thrpt,77757.4,77757.4,77757.4,57519,55.052802,9.784172
2017-12-06 12:49:35.650,-104.9,-18.6,-92.8,19.5,16.6,3/5,Application thrpt,77757.4,77757.4,77757.4,57519,55.052802,9.784172
2017-12-06 12:49:36.100,-104.9,-18.6,-92.8,19.5,16.6,3/5,Application thrpt,77757.4,77757.4,77757.4,56197,55.052802,9.784172
2017-12-06 12:49:36.170,-105.4,-18.4,-94.7,17.7,17.3,3/5,Application thrpt,77757.4,77757.4,77757.4,56197,55.052802,9.784172
2017-12-06 12:49:36.560,-104.1,-17.8,-89.4,19.1,17.7,3/5,Application thrpt,77757.4,77757.4,77757.4,56197,55.052802,9.784172
2017-12-06 12:49:37.175,-105,-18.6,-93.1,19.6,18.7,3/5,Application thrpt,77757.4,77757.4,77757.4,56197,55.052802,9.784172
2017-12-06 12:49:37.685,-105.2,-17.9,-94.6,19.4,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,56197,55.052802,9.784172
2017-12-06 12:49:38.125,-105.2,-17.9,-94.6,19.4,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,71738,55.052802,9.784172
2017-12-06 12:49:38.215,-104.8,-18.3,-92.1,19.7,17.9,3/5,Application thrpt,77757.4,77757.4,77757.4,71738,55.052802,9.784172
2017-12-06 12:49:38.740,-104.6,-18.1,-91.9,19.9,19.4,3/5,Application thrpt,77757.4,77757.4,77757.4,71738,55.052802,9.784172
2017-12-06 12:49:39.235,-104.3,-17.9,-90.6,20.3,19.9,3/5,Application thrpt,77757.4,77757.4,77757.4,71738,55.052802,9.784172
2017-12-06 12:49:39.725,-104.5,-18.5,-91.3,20.2,19.3,3/5,Application thrpt,77757.4,77757.4,77757.4,71738,55.052802,9.784172
2017-12-06 12:49:40.55,-104.5,-18.5,-91.3,20.2,19.3,3/5,Application thrpt,77757.4,77757.4,77757.4,58007,55.052802,9.784172
2017-12-06 12:49:40.240,-104.8,-18.3,-92.5,19.4,19,3/5,Application thrpt,77757.4,77757.4,77757.4,58007,55.052802,9.784172
2017-12-06 12:49:40.735,-105.1,-18.1,-93.4,19.4,17.8,3/5,Application thrpt,77757.4,77757.4,77757.4,58007,55.052802,9.784172
2017-12-06 12:49:41.185,-105.1,-18.1,-93.4,19.4,17.8,3/5,Application thrpt,77757.4,77757.4,77757.4,58007,55.052802,9.784173
2017-12-06 12:49:41.250,-104.8,-17.6,-93.3,19.7,17.6,3/5,Application thrpt,77757.4,77757.4,77757.4,58007,55.052802,9.784173
2017-12-06 12:49:41.770,-105.2,-18.2,-93.3,19.5,18.1,3/5,Application thrpt,77757.4,77757.4,77757.4,58007,55.052802,9.784173
2017-12-06 12:49:42.55,-105.2,-18.2,-93.3,19.5,18.1,3/5,Application thrpt,77757.4,77757.4,77757.4,64557,55.052802,9.784173
2017-12-06 12:49:42.280,-105.4,-17.8,-95.2,19.4,17.6,3/5,Application thrpt,77757.4,77757.4,77757.4,64557,55.052802,9.784173
2017-12-06 12:49:42.805,-106.4,-18.1,-97.9,18,17.6,3/5,Application thrpt,77757.4,77757.4,77757.4,64557,55.052802,9.784173
2017-12-06 12:49:43.280,-105.2,-17.9,-89.1,19.2,19.5,3/5,Application thrpt,77757.4,77757.4,77757.4,64557,55.052802,9.784173
2017-12-06 12:49:43.815,-103.6,-25.4,-80.4,18.4,21.4,3/5,Application thrpt,77757.4,77757.4,77757.4,64557,55.052802,9.784173
2017-12-06 12:49:44.120,-103.6,-25.4,-80.4,18.4,21.4,3/5,Application thrpt,77757.4,77757.4,77757.4,64112,55.052802,9.784173
2017-12-06 12:49:44.330,-103.8,-25.6,-80.7,18.7,22,3/5,Application thrpt,77757.4,77757.4,77757.4,64112,55.052802,9.784173
2017-12-06 12:49:44.810,-104.8,-25.2,-84.7,16.6,21.3,3/5,Application thrpt,77757.4,77757.4,77757.4,64112,55.052802,9.784173
2017-12-06 12:49:45.320,-104.2,-25.4,-81,16.5,21.5,3/5,Application thrpt,77757.4,77757.4,77757.4,64112,55.052802,9.784173
2017-12-06 12:49:45.805,-105.2,-19.6,-86.2,17.8,19.9,3/5,Application thrpt,77757.4,77757.4,77757.4,64112,55.052802,9.784173
2017-12-06 12:49:46.90,-105.2,-19.6,-86.2,17.8,19.9,3/5,Application thrpt,77757.4,77757.4,77757.4,63203,55.052802,9.784173
2017-12-06 12:49:46.325,-106.1,-21.6,-91.4,16.8,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,63203,55.052802,9.784173
2017-12-06 12:49:46.860,-107,-23.2,-92.6,15.9,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,63203,55.052802,9.784173
2017-12-06 12:49:47.195,-107,-23.2,-92.6,15.9,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,63203,55.052802,9.784172
2017-12-06 12:49:47.325,-106.1,-25.8,-89.7,16.6,20.2,3/5,Application thrpt,77757.4,77757.4,77757.4,63203,55.052802,9.784172
2017-12-06 12:49:47.885,-105.5,-25.2,-87.2,17.6,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,63203,55.052802,9.784172
2017-12-06 12:49:48.85,-105.5,-25.2,-87.2,17.6,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,73843,55.052802,9.784172
2017-12-06 12:49:48.380,-105.3,-20.4,-87.6,18.9,20.3,3/5,Application thrpt,77757.4,77757.4,77757.4,73843,55.052802,9.784172
2017-12-06 12:49:48.885,-104.7,-22.4,-85.1,17.9,20.3,3/5,Application thrpt,77757.4,77757.4,77757.4,73843,55.052802,9.784172
2017-12-06 12:49:49.390,-106.1,-26,-89.6,16.7,20.2,3/5,Application thrpt,77757.4,77757.4,77757.4,73843,55.052802,9.784172
2017-12-06 12:49:49.885,-105.5,-22.2,-88.2,18.8,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,73843,55.052802,9.784172
2017-12-06 12:49:50.85,-105.5,-22.2,-88.2,18.8,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,79755,55.052802,9.784172
2017-12-06 12:49:50.240,-105.5,-22.2,-88.2,18.8,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,79755,55.052802,9.784173
2017-12-06 12:49:50.410,-106.8,-25.4,-92.2,16,19.4,3/5,Application thrpt,77757.4,77757.4,77757.4,79755,55.052802,9.784173
2017-12-06 12:49:50.895,-107.6,-18.9,-99.6,17.2,18.3,3/5,Application thrpt,77757.4,77757.4,77757.4,79755,55.052802,9.784173
