Time,Intermediate KPI,RSRP
2018-01-18 21:25:18.350,19041,-84.6
2018-01-18 21:25:18.730,19041,-85.9
2018-01-18 21:25:19.250,19041,-88.5
2018-01-18 21:25:19.765,19041,-87.8
2018-01-18 21:25:20.255,19041,-88.6
2018-01-18 21:25:20.350,7186,-88.6
2018-01-18 21:25:20.775,7186,-88.3
2018-01-18 21:25:21.330,7186,-89.9
2018-01-18 21:25:21.840,7186,-89.6
2018-01-18 21:25:22.325,7186,-88.4
2018-01-18 21:25:22.355,7484,-88.4
2018-01-18 21:25:22.850,7484,-87.9
2018-01-18 21:25:23.330,7484,-88.2
2018-01-18 21:25:23.880,7484,-89.0
2018-01-18 21:25:24.355,13535,-89.0
2018-01-18 21:25:24.365,13535,-87.4
2018-01-18 21:25:24.805,13535,-87.3
2018-01-18 21:25:25.445,13535,-86.5
2018-01-18 21:25:25.925,13535,-87.5
2018-01-18 21:25:26.355,54188,-87.5
2018-01-18 21:25:26.445,54188,-85.6
2018-01-18 21:25:26.930,54188,-83.1
2018-01-18 21:25:27.445,54188,-79.6
2018-01-18 21:25:27.930,54188,-76.7
2018-01-18 21:25:28.355,56485,-76.7
2018-01-18 21:25:28.450,56485,-75.3
2018-01-18 21:25:28.965,56485,-76.6
2018-01-18 21:25:29.480,56485,-76.8
2018-01-18 21:25:30.360,29226,-76.8
2018-01-18 21:25:30.525,29226,-76.5
2018-01-18 21:25:31.10,29226,-78.0
2018-01-18 21:25:31.525,29226,-77.6
2018-01-18 21:25:32.40,29226,-78.5
2018-01-18 21:25:32.385,30727,-78.5
2018-01-18 21:25:33.85,30727,-77.5
2018-01-18 21:25:33.575,30727,-78.8
2018-01-18 21:25:34.100,30727,-80.2
2018-01-18 21:25:34.390,47664,-80.2
2018-01-18 21:25:34.575,47664,-76.7
2018-01-18 21:25:35.95,47664,-77.1
2018-01-18 21:25:35.615,47664,-74.4
2018-01-18 21:25:36.140,47664,-70.2
2018-01-18 21:25:36.390,41969,-70.2
2018-01-18 21:25:36.540,41969,-66.6
2018-01-18 21:25:37.175,41969,-63.4
2018-01-18 21:25:37.695,41969,-67.2
2018-01-18 21:25:38.180,41969,-68.8
2018-01-18 21:25:38.390,64422,-68.8
2018-01-18 21:25:38.700,64422,-67.8
2018-01-18 21:25:39.210,64422,-65.7
2018-01-18 21:25:39.695,64422,-69.1
2018-01-18 21:25:40.180,64422,-69.3
2018-01-18 21:25:40.395,34832,-69.3
2018-01-18 21:25:40.705,34832,-73.0
2018-01-18 21:25:41.220,34832,-71.2
2018-01-18 21:25:41.695,34832,-66.4
2018-01-18 21:25:42.220,34832,-65.9
2018-01-18 21:25:42.395,46747,-65.9
2018-01-18 21:25:42.685,46747,-65.0
2018-01-18 21:25:43.225,46747,-65.7
2018-01-18 21:25:43.710,46747,-68.6
2018-01-18 21:25:44.220,46747,-72.1
2018-01-18 21:25:44.400,87556,-72.1
2018-01-18 21:25:44.695,87556,-74.1
2018-01-18 21:25:45.210,87556,-75.7
2018-01-18 21:25:45.695,87556,-76.7
2018-01-18 21:25:46.210,87556,-75.9
2018-01-18 21:25:46.400,58286,-75.9
2018-01-18 21:25:46.710,58286,-75.5
2018-01-18 21:25:47.225,58286,-71.1
2018-01-18 21:25:47.735,58286,-68.2
2018-01-18 21:25:48.215,58286,-66.7
2018-01-18 21:25:48.400,74845,-66.7
