Time,Intermediate KPI,RSRP
2018-01-18 20:02:25.15,68178,-102.9
2018-01-18 20:02:25.460,64437,-102.9
2018-01-18 20:02:26.5,64437,-100.6
2018-01-18 20:02:26.530,64437,-100.4
2018-01-18 20:02:27.15,64437,-102.3
2018-01-18 20:02:27.465,54079,-102.3
2018-01-18 20:02:27.530,54079,-101.9
2018-01-18 20:02:28.50,54079,-102.0
2018-01-18 20:02:28.535,54079,-102.7
2018-01-18 20:02:29.50,54079,-102.5
2018-01-18 20:02:29.465,63217,-102.5
2018-01-18 20:02:29.525,63217,-101.1
2018-01-18 20:02:30.50,63217,-100.4
2018-01-18 20:02:31.55,63217,-98.4
2018-01-18 20:02:31.470,62207,-98.4
2018-01-18 20:02:31.575,62207,-99.3
2018-01-18 20:02:32.45,62207,-100.7
2018-01-18 20:02:32.570,62207,-99.6
2018-01-18 20:02:33.90,62207,-101.5
2018-01-18 20:02:33.470,59255,-101.5
2018-01-18 20:02:33.570,59255,-100.2
2018-01-18 20:02:34.90,59255,-100.0
2018-01-18 20:02:34.565,59255,-98.9
2018-01-18 20:02:35.95,59255,-98.6
2018-01-18 20:02:35.470,27671,-98.6
2018-01-18 20:02:35.615,27671,-96.5
2018-01-18 20:02:36.95,27671,-98.5
2018-01-18 20:02:36.620,27671,-101.9
2018-01-18 20:02:37.85,27671,-98.1
2018-01-18 20:02:37.475,33210,-98.1
2018-01-18 20:02:37.620,33210,-100.2
2018-01-18 20:02:38.80,33210,-99.1
2018-01-18 20:02:38.620,33210,-99.9
2018-01-18 20:02:39.130,33210,-98.6
2018-01-18 20:02:39.475,70398,-98.6
2018-01-18 20:02:39.615,70398,-99.3
2018-01-18 20:02:40.660,70398,-101.5
2018-01-18 20:02:41.120,70398,-96.5
2018-01-18 20:02:41.475,73333,-96.5
2018-01-18 20:02:41.655,73333,-101.2
2018-01-18 20:02:42.125,73333,-98.2
2018-01-18 20:02:42.690,73333,-98.6
2018-01-18 20:02:43.175,73333,-98.5
2018-01-18 20:02:43.480,65797,-98.5
